>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0.42296                  0.04980                 -1.70076
-0.03668                 -0.90546                 -3.93197
-0.10896                 -0.02243                 -2.31583
0.31342                  0.54611                 -3.31288
-1.67967                 -0.34324                 -4.03641
-0.26656                 -0.63757                 -2.57024
-0.27911                 -0.02712                 -2.64291
0.67291                 -0.05410                 -1.68434
-0.49993                  0.00189                 -0.95680
1.17259                 -0.60753                 -2.36857
-0.52371                 -0.84016                 -1.42484
0.81581                 -0.19713                 -3.07718
-0.60201                 -1.23688                 -1.38163
-0.04171                 -0.44059                 -2.82886
0.03771                  0.18239                 -0.32953
1.17945                 -1.32545                 -3.65100
0.79400                 -0.58207                  0.46152
0.71482                  0.20621                  0.03107
0.23575                 -0.19362                 -2.01104
0.39163                 -0.63422                  1.66406
0.40407                 -0.41126                 -1.83009
0.04580                 -0.07081                 -1.99434
-0.68748                  0.39190                 -1.23905
0.62193                 -0.07495                 -3.80767
0.36539                 -0.09732                 -2.72962
-0.31935                  0.69105                 -1.82448
0.06622                 -0.30768                 -2.17677
-0.86976                  0.51825                 -1.28434
-0.43442                  0.53530                 -1.03584
0.01374                 -0.28653                 -2.62729
-0.52001                  0.15186                  0.57914
-0.90055                 -0.21066                 -2.28820
-1.39039                  0.82237                 -0.07237
-0.88572                  0.40050                 -0.80890
-0.89254                  0.66576                  0.41469
-0.68898                 -0.26955                 -0.63647
-0.70470                  1.50829                  2.47038
0.49139                 -0.43115                 -4.07095
0.16017                  1.25675                  0.85211
-0.20765                  0.52177                 -0.59934
-0.25028                  0.58463                 -1.82452
-0.47909                  0.74841                  0.85537
0.32342                  0.80969                 -2.28459
0.37868                  0.28107                 -0.75323
1.06213                 -0.57708                 -1.63943
0.07835                  0.26581                 -1.85046
-0.29302                  0.74408                 -2.38081
-1.09262                  0.55041                  0.19444
-0.26233                  0.75867                 -1.91632
-0.01987                  0.75986                 -0.78729
-0.24729                  0.19701                 -0.75453
-1.20805                  0.08745                 -0.43214
-0.50717                  0.92943                 -0.32578
-1.19072                 -0.31387                 -0.99767
-0.44098                  0.90894                  0.04782
-0.46663                  0.65997                  0.82350
-0.75573                  1.04375                 -0.27922
0.21961                 -0.91426                 -2.03899
-0.02453                  0.39709                 -1.66648
0.58032                  0.58476                 -2.48471
-0.19130                  0.39407                 -1.01949
-0.39367                  0.21791                 -2.04080
0.90752                 -0.92327                 -0.88834
0.91472                 -0.15884                 -3.59446
0.01398                  0.59055                 -1.42066
0.26618                  1.00048                 -1.79721
0.07945                  0.01555                 -3.16241
-0.34174                  0.33866                  0.75058
-0.79400                  1.38656                 -0.09185
0.55823                  0.78771                 -2.39417
-0.44243                  0.98449                 -0.44529
0.91827                  0.49278                 -1.59154
-0.26049                 -0.70264                 -0.86751
0.00449                  0.47738                  0.12201
-0.01549                  0.97863                  0.85089
-0.45133                  1.26752                 -1.20419
0.02314                  1.73566                 -2.87809
-0.18392                  0.74291                  0.12590
-1.17118                  0.70967                 -0.40592
-0.88427                  1.34443                  0.86690
-0.07759                  1.13368                 -0.95368
0.31256                  0.73443                 -2.04040
-0.47562                  1.20857                 -0.30382
-0.08935                 -0.52606                  1.88142
-1.34121                 -0.25385                  1.04250
-0.33666                  0.17067                 -1.05871
-0.34301                 -0.14849                 -0.14396
-1.52214                  1.64003                 -0.38695
-1.02644                  0.25989                 -0.18679
0.14987                  1.01817                 -1.09786
0.13129                  1.13063                 -2.59367
-0.46567                  0.76900                  0.16406
-0.99191                  0.89897                 -2.28695
-0.27880                  1.36113                 -1.42556
-0.28385                  0.81900                 -1.54128
-0.13824                 -0.28357                 -1.73106
0.21282                  0.71211                  0.36376
0.12209                  0.10097                 -0.54944
-0.41838                  0.13612                  0.43859
-0.23507                  0.81131                 -2.44519
0.36520                 -1.29039                  1.76151
-0.53870                  0.90951                 -2.86724
-0.00370                  0.01076                 -2.73008
-0.67368                  0.57438                 -2.47210
-0.83704                  1.20636                 -2.45315
-0.89105                  1.46605                 -3.41245
-0.96241                  1.22142                 -1.58151
-1.10588                  1.19694                 -1.18493
-1.10671                  1.98850                 -3.33731
-1.65958                  1.59883                 -2.10946
-0.67424                  2.00727                 -4.61171
-0.64796                  1.45849                 -0.72271
-1.47636                  1.74291                 -2.18286
-0.48654                  1.44664                 -3.00597
-1.55700                  1.03316                 -2.92140
-0.71014                  1.02420                 -1.71564
-0.34556                  0.92927                 -1.56570
-0.83125                  1.10449                 -2.48022
-0.50631                 -0.42235                 -0.89868
0.31304                  0.11300                 -1.26398
0.14666                  0.12589                 -0.16757
0.92352                  0.98739                 -1.74525
0.23216                  0.82106                 -0.41409
-0.85483                  1.34168                 -0.26848
-0.72725                  1.08279                 -1.47565
-0.51951                  0.92799                 -0.46846
-0.41725                  2.58262                 -2.10805
-0.85159                  2.59374                 -5.19790
-0.78517                  1.83575                 -1.43163
-0.25273                  0.31615                  0.92327
-1.16476                  1.78694                 -1.64677
-0.76281                  1.25190                 -1.77566
-0.62572                  0.55735                 -0.74621
0.05002                  0.91508                  0.06717
-0.75341                  0.95441                  1.44938
-0.69000                  0.03176                  1.16333
-0.23176                  0.45349                  1.80601
-1.01308                  0.10798                  0.21628
-1.03824                  0.46352                  0.70099
0.12032                  0.00573                  1.53338
-0.12835                 -0.55168                  1.63460
-0.62514                 -0.06645                  1.44831
-0.04780                  0.41050                  1.42719
0.45362                  0.90528                 -0.61728
0.04262                  0.15493                  1.29358
0.01967                  0.36857                  0.45160
-0.36181                  1.04883                  0.21871
-0.26594                  0.08475                  0.79174
0.58061                  0.54744                  0.01833
0.27975                  1.17356                 -0.04802
0.27640                  0.97292                  0.99567
0.05121                 -0.05985                  1.43451
0.74414                 -0.02656                  0.77622
0.72337                  1.21720                 -0.88976
0.14333                  1.56253                 -0.71237
-0.26661                  1.10496                 -0.51585
-0.84304                  0.01366                  1.28197
-0.38012                  0.84371                 -0.11192
-1.18694                  1.38967                 -1.18062
0.25240                  0.99234                  0.61912
0.16807                  0.68469                  0.02859
-1.83201                  0.09730                  0.20838
-0.07778                  1.08708                  0.37002
-1.10990                  0.29712                  1.31619
-0.80729                 -0.12607                  2.20772
0.17511                  0.43495                  0.32452
-0.57623                  1.26559                  2.08648
-0.58743                  0.58626                  0.06378
0.17794                 -0.22040                 -1.11300
-1.45415                  0.62648                  0.24641
-0.13770                  1.00385                  0.27948
-1.49550                  0.49054                 -1.38541
-0.87874                 -0.33947                  1.28801
-0.43141                  0.94525                 -1.21236
-0.08200                  0.27558                 -2.25430
-0.82247                  0.58566                  1.69811
-0.74978                  1.65715                 -0.17042
-0.29949                  0.64985                  0.40198
-0.59303                 -0.10309                  2.08421
0.71688                  0.41853                  0.61310
-0.17808                  1.06788                  1.83664
-0.79946                  0.11314                  0.59214
-0.31122                  0.70063                  2.13234
-0.02786                  0.42216                  1.74569
-0.00966                  0.21827                  0.58502
0.22369                  0.67419                 -0.49399
-0.28088                  0.25025                  0.67697
-0.36362                  0.70711                  1.68195
0.01595                  0.96884                  0.09624
-0.46442                  1.02231                 -0.58651
-0.87433                  1.07482                 -0.70404
0.07746                  1.07572                  0.08347
-1.11028                  0.92758                  2.64236
0.24864                  1.15587                  1.05107
-0.59034                  0.77633                 -0.64409
-0.22473                  0.61937                  0.09567
0.97278                  1.02705                 -0.98264
-0.47546                  0.84482                 -1.61924
-0.62892                  0.74754                  0.39200
0.53199                  0.34525                  2.48142
-0.05255                 -0.18179                  1.88879
0.29378                  1.07092                  1.70956
-0.94477                  0.78569                  0.10980
0.42758                  0.29133                  0.72192
-0.09947                  0.81939                  1.42184
0.47486                  0.91319                 -0.34700
-0.13925                  1.37528                 -1.39170
0.54878                  0.01181                  1.89312
-0.07079                  0.74974                  0.73848
-0.89194                  0.66786                  2.15985
-0.14222                  0.61249                  2.77208
-0.24927                  1.49939                  1.27219
-1.05617                  1.31532                 -2.29868
-0.58706                  0.67833                 -0.89975
-0.28449                  0.56206                  0.75996
-0.34255                  0.09159                 -0.46327
-0.39560                 -0.13496                 -1.27650
-0.24385                  0.88846                  0.13370
0.58193                  0.94058                  0.23724
-1.14986                  0.21951                 -0.08629
0.05961                  0.60711                 -1.35288
-0.17672                  1.00780                 -1.06400
-2.38545                  0.86224                  0.49821
-0.36789                  0.79271                 -1.22718
0.78030                  1.27577                  1.99360
-0.36778                  0.81148                  0.76292
-0.76727                  0.60800                  0.96956
0.92549                  0.50451                  0.61051
-0.47762                  1.02981                  0.43867
-0.15190                  0.59769                 -0.76712
-0.65445                  0.22437                  0.24500
-0.00957                  0.45410                 -0.32565
0.26157                  0.35859                 -0.99169
0.86675                 -0.63712                  1.30018
-0.69388                  0.61534                  0.57316
-0.31628                  0.21221                  0.72123
-0.08565                  0.69016                 -1.96560
-0.75540                  0.85304                 -0.64868
-0.72315                  0.17034                 -2.65367
-1.53560                 -0.36008                 -1.38227
-0.47431                 -0.54528                  0.77379
-0.36156                  1.23461                 -0.18018
-0.80993                  0.91574                  2.68494
-0.68799                  1.07412                  1.24518
-0.59007                  1.54436                  0.85109
-0.77352                  0.08930                 -2.56986
-0.68971                  0.29490                  1.22061
-0.72019                 -0.54043                 -1.78500
-0.81138                  0.27242                  0.87064
-1.21566                  0.18610                 -1.71430
-0.78827                  0.42588                 -0.75462
-0.60993                  0.25480                  0.60395
-0.86477                 -0.30603                 -0.87503
-0.00509                  0.12577                 -1.01813
-0.68517                  1.22328                 -0.01842
0.50881                  0.84638                  3.03038
-0.06437                  1.16045                  0.11453
-1.16711                 -0.25632                  1.02792
-0.84586                  0.11915                 -1.90180
-0.96151                  0.01020                 -0.23913
-0.83413                  0.17312                 -0.49401
-1.31044                  0.91328                  0.88720
0.87811                  0.52414                 -0.54006
0.29099                  0.80807                  1.20944
-0.36393                 -0.35642                 -0.39231
0.12110                  0.87952                  2.38539
-0.14932                  0.28233                 -0.07907
-0.67960                  0.36391                 -3.01764
-1.20869                  1.49461                  1.35783
-0.23916                  0.62514                 -1.65078
-1.22148                  0.75587                  0.30639
-0.45830                  1.03995                 -0.68669
-1.72539                 -0.65156                 -1.75896
-0.36565                  0.16357                 -1.38208
0.11327                 -0.56866                 -1.83339
-0.37784                 -0.28340                 -2.75035
-0.75451                  0.19291                  1.95431
-1.18088                  0.57635                  0.86648
-0.75660                  0.93440                  0.57817
0.03330                  0.99787                  2.76803
-0.17870                 -0.90948                  1.18864
0.07915                  0.05616                 -2.36245
-0.26696                 -0.15073                 -1.29986
-1.15125                 -1.19569                 -2.04423
-0.28211                  0.37610                 -0.48265
0.07136                  0.95319                  1.72346
-0.41627                  0.03744                 -2.38546
-1.06174                 -1.18169                 -4.79301
-0.68659                 -1.86534                 -4.59234
-0.35639                 -1.08251                 -3.58906
-0.49758                  0.91458                 -1.13464
-0.19258                  0.19230                 -0.90800
-0.73794                 -1.42644                 -0.92055
0.23248                 -0.92180                 -3.72706
-0.92398                 -1.27764                 -2.13859
0.21425                 -1.16961                 -2.75098
0.33396                  0.80696                  1.57956
-0.75948                 -1.76936                 -1.35528
-0.99614                 -0.82546                 -1.38377
-0.76869                 -0.94424                 -2.13627
-0.56473                 -0.95913                 -0.09964
-1.06640                 -1.54592                 -3.60965
-0.82591                 -1.48023                 -1.94746
-0.60367                 -0.60489                 -1.58469
-0.00390                 -1.52795                 -4.79715
-0.27199                 -1.21861                 -2.95533
0.93025                 -0.42718                 -2.58416
-0.99413                 -0.05292                  0.65025
-1.42292                 -0.82852                 -1.64720
-1.15569                 -0.66083                  0.83197
0.42855                 -1.61759                 -3.27171
-0.38186                 -1.11792                 -5.07415
-1.09489                 -0.36886                 -3.92962
0.37963                 -0.86777                 -2.40418
-0.22035                 -0.09888                 -2.30048
0.95848                 -0.89453                 -2.77371
0.08803                 -1.56339                 -4.20822
-0.85614                 -1.21686                 -1.35696
0.20092                 -1.33454                 -4.37828
-1.47818                 -2.29676                 -3.32892
-0.47793                 -0.70815                 -0.54608
-0.88563                  0.44394                  0.53899
0.18817                 -0.79389                 -3.31183
-0.88636                 -0.17023                 -0.18146
0.53423                 -0.65929                 -3.02408
-0.00413                 -0.82224                 -1.40202
0.84404                  0.36213                 -1.89665
-0.39743                 -0.11296                  2.78047
-0.46585                 -1.24240                 -1.48030
-1.65573                 -1.85153                  2.38029
-0.38723                 -0.81759                 -0.34603
-0.76456                 -0.35713                 -1.70764
-0.52373                 -1.42460                 -1.60777
-1.30178                 -1.40388                 -0.19503
-1.27688                 -0.84617                 -1.23560
0.05547                 -1.58740                 -2.37360
-1.35475                 -0.17155                  1.76887
-0.12667                 -0.92194                 -1.20207
-1.22456                 -1.79362                 -1.44582
-0.76373                 -1.25828                 -3.75157
0.71426                 -2.97470                 -5.59796
-0.22021                 -1.31839                  1.48434
-0.81508                 -0.61948                 -2.10411
-1.00686                 -0.53107                 -0.93476
-1.40952                 -0.33627                  1.46978
-0.77204                 -0.32460                  2.66317
-0.41250                 -1.07440                 -1.88561
-1.21312                 -0.98205                 -0.72280
-1.09243                 -1.93984                 -0.11625
-0.68336                 -1.32828                 -0.30730
-0.95433                 -1.58928                 -2.38649
-0.34157                 -2.07372                 -0.81082
-0.67496                 -1.70677                  0.32453
-0.89935                 -1.68137                 -0.06437
0.63590                 -1.68303                 -2.92813
-0.92621                 -2.56464                  0.70283
-0.35951                 -2.09217                  0.97442
-1.77370                 -0.39780                  3.05050
-1.23202                 -0.87956                  3.32313
-0.46946                 -1.50990                 -1.06974
-1.07239                  0.35476                  3.58382
-0.42025                 -0.61227                  1.25840
-0.44322                 -0.14663                  0.09700
-0.81664                 -0.15951                 -0.09153
-0.05203                 -1.97730                 -3.55268
0.56291                 -3.12803                 -2.84804
-0.34741                 -2.51387                 -2.65336
0.53290                 -2.64046                 -5.05048
0.96869                 -2.53790                 -3.60577
-0.99753                 -1.45176                 -1.29702
-0.59041                 -1.67588                 -3.64595
0.49013                 -1.47259                 -2.42509
-0.83526                 -1.37084                 -1.51581
0.32618                 -2.81714                 -4.74301
0.36402                 -1.60818                 -2.49333
-0.48713                 -0.50052                 -3.20574
-0.31202                 -3.77876                 -0.90794
-0.85943                 -1.86311                 -1.14195
-0.73958                 -0.75953                 -0.41328
-0.00866                 -2.15039                 -1.85904
-1.60867                  0.86009                  3.09146
-0.98781                 -0.38117                 -2.24739
0.05415                  0.39700                 -0.72707
-0.71500                 -1.55245                 -2.14201
-0.37509                 -1.26960                 -2.08823
-0.90862                 -1.46524                 -1.36515
-1.19925                 -1.83400                  0.91242
-0.29458                 -2.48678                 -1.08034
-1.07475                 -1.19638                  0.14628
-0.66603                 -2.48823                 -1.98913
0.31967                 -2.61018                 -3.72087
-0.61120                 -1.35194                  0.24410
-0.28705                 -1.71354                 -2.34511
-0.24617                 -1.55409                 -2.71944
-1.21632                 -1.16423                  1.52089
-0.61822                 -0.80578                 -0.75664
-0.95506                  0.27508                  2.60838
-0.53211                 -0.93167                 -2.27619
-0.37869                 -0.96031                 -0.93415
-0.11428                 -2.35323                 -1.36922
-0.04662                 -1.63270                 -1.48891
-0.09429                 -1.33419                 -0.33540
-0.81910                 -0.71146                  0.08274
-0.85380                 -0.52793                  0.98089
0.08432                 -1.86071                 -1.63781
-0.06967                 -1.29579                 -3.02051
-0.30009                 -1.67869                 -1.13669
-0.36773                 -2.36821                 -1.24909
0.35895                 -1.78083                 -3.81924
-0.92508                 -2.38251                 -1.89041
-1.08850                  0.50937                  1.26005
0.06985                 -1.36644                 -3.91711
-1.94785                 -0.93071                  1.21083
-1.34623                 -0.64336                  0.41921
-1.43557                 -1.23347                 -0.08397
-0.65410                 -0.57839                  0.08072
-1.21904                 -1.73495                 -1.17671
-1.56088                 -0.00879                 -0.57075
-1.06758                 -1.49529                 -0.59249
-1.23641                 -1.83716                 -3.31472
-1.14816                 -1.57765                  1.22931
-0.75340                 -0.41486                 -1.35820
-0.76366                 -0.65612                 -2.54152
-1.42468                 -1.69889                 -0.90528
-0.17287                 -1.65479                 -1.68254
-0.57848                 -1.48473                  1.40437
-0.19866                 -0.82759                 -0.69465
-1.03838                 -1.25202                 -0.01374
-1.27118                 -0.37064                  2.41353
-1.78221                 -0.14469                  0.41497
-1.10900                 -1.24431                 -0.16568
-1.16099                 -1.57227                 -2.23039
-0.60366                 -0.96286                 -1.75440
-1.48596                 -1.03828                 -1.84459
-0.52033                 -1.59042                 -1.32171
-1.56012                 -1.21806                 -0.61313
-0.89661                 -1.43365                 -2.44731
-1.35033                 -0.66845                 -1.75248
-0.84813                 -1.93490                 -1.09614
-0.26239                 -1.82141                 -1.51659
0.08465                 -1.69846                 -2.20320
-1.03450                 -1.94945                 -0.89880
-1.63553                 -0.94424                  0.46215
-0.85207                 -1.72159                  0.28649
-0.67000                 -0.63003                  3.84760
-0.87798                 -1.78724                  2.91221
-1.48758                 -0.69257                  1.97759
-1.96596                 -1.43127                 -0.16439
-1.74142                 -0.33316                 -1.10507
-1.58810                 -1.05416                  0.21175
-1.53198                 -1.83858                  1.68329
-0.65952                 -0.52709                 -2.96043
-1.90396                 -1.10543                  0.28383
-2.11559                 -0.54453                 -0.16125
-1.78574                 -0.43516                  0.22779
-1.14342                 -0.46391                  0.86764
-0.84538                 -0.61331                 -0.72017
-1.48114                 -1.29836                  4.19184
-0.62277                 -0.17728                 -0.63040
-0.94858                 -1.27882                 -0.52911
-1.23890                 -0.37010                 -2.04088
-1.23975                 -1.50874                 -1.75390
-1.10178                 -1.36128                 -1.80252
-1.23220                 -0.58719                 -0.40141
-0.65799                 -1.13458                  0.05361
-1.55365                 -0.98412                 -0.81637
-0.76277                 -0.57530                  0.36628
-0.97924                 -1.42372                  1.67075
-0.49892                 -1.44932                 -1.72634
-0.82867                 -0.89844                  0.77254
-0.84790                 -0.81505                  1.84537
-1.55646                 -0.88909                 -0.45778
-0.62782                 -2.47752                  1.26424
-0.79027                 -2.12717                  1.04667
-0.93077                 -0.48142                 -1.65167
-1.17449                 -1.19625                 -0.11256
-1.40572                 -0.66723                 -0.91245
-1.06696                 -0.50142                  0.32026
-1.53488                 -0.98065                 -0.99447
-1.07535                 -0.47058                 -0.82943
-0.71570                 -0.20842                 -0.05591
0.29750                 -1.42979                  1.27187
-0.58201                 -1.90906                  4.35284
-0.18241                 -0.74383                 -0.18802
-0.09328                 -1.83522                  2.63777
0.13049                 -1.86429                  1.21432
-0.18183                 -1.20987                  1.81958
0.07210                 -1.82046                  3.11445
-0.47697                 -2.46240                  3.06660
-0.65964                 -0.44821                  1.16230
-0.16362                  0.05442                 -0.46277
-0.64396                 -1.38071                  1.92302
-0.56461                 -1.01640                  1.27808
-0.85010                  0.27023                  2.41087
-0.85817                 -0.93521                  3.15280
-0.53121                 -0.89058                  2.74158
0.79124                 -2.88807                  5.04704
-0.36896                 -2.27995                  4.38307
-0.02627                 -1.61412                  3.26659
0.18965                 -1.23798                  0.50986
0.13762                 -2.81206                  6.73634
-0.42743                 -0.27352                  1.07808
-0.09437                 -1.50792                  4.87458
-0.39731                 -1.70546                  3.80388
-0.05110                 -2.20866                  2.79666
-0.97136                 -0.93429                 -0.65493
-0.43529                 -1.94790                  2.89046
-0.17691                 -1.14554                  1.78976
0.04793                 -2.59620                  3.86085
-0.08844                 -0.75515                 -0.45347
-0.97719                 -1.66538                  3.34217
0.00699                 -1.97622                  2.71465
-0.25583                 -1.24799                  2.11635
-0.33753                 -0.41052                  2.78071
-0.65907                 -1.29998                  3.46959
-0.71348                 -1.64389                  3.39601
-0.51830                 -0.79389                  0.23205
0.03614                 -1.59790                  3.82439
-0.62740                 -2.17568                  5.26224
-0.21064                 -1.78163                  3.37656
-0.84906                 -1.96675                  3.82835
-0.59201                 -1.51434                  2.63481
-0.32008                 -0.87976                  2.65639
-0.31487                 -0.97026                  1.49806
-0.79713                 -0.43282                  1.86311
-0.85174                 -1.34163                  3.83826
-1.02750                 -1.77132                  5.54144
-1.14905                 -1.44506                  3.15403
-0.56991                 -1.50141                  5.55253
-0.89617                 -1.19166                  5.73008
0.20900                 -0.47043                  1.08482
-1.35255                 -0.65044                  1.62410
-0.18711                 -1.27256                  2.48155
-0.40362                 -0.88561                  2.35333
-0.46927                 -1.33286                  1.64320
-0.38034                 -0.58580                  2.13834
-0.53660                 -2.41777                  6.73226
-0.14405                 -2.04330                  6.26509
-0.44278                 -0.68619                  2.46645
0.42846                 -1.82389                  4.64589
0.29211                 -2.29436                  4.72343
0.05627                 -1.66634                  1.01154
-0.46379                 -0.32159                  2.92792
-0.25053                 -1.31284                  2.15597
-0.74898                 -1.23667                  1.96786
0.36550                 -1.76736                  3.14924
-0.06237                 -1.42808                  2.73516
0.42187                 -2.01892                  4.16521
-0.29129                 -1.15395                  1.12208
0.76495                 -1.31568                  4.25330
-0.30152                 -0.43770                 -1.02656
1.01408                 -2.65295                  6.63777
0.76438                 -0.95483                  4.61051
0.19456                 -1.16718                  1.84556
-0.48854                 -1.17736                  3.23438
0.56560                 -1.67605                  1.00696
-0.77021                 -1.65173                  2.36538
0.49007                 -1.19830                  3.89826
-0.16555                 -1.48555                  1.64918
-0.69339                 -0.88269                  1.82450
0.56849                 -1.54294                  1.98450
0.20191                 -1.94341                  3.78251
0.17114                 -1.97004                  4.61782
0.42173                 -0.39554                  3.04359
0.40369                 -1.32881                  3.70684
0.78207                 -0.99550                  3.00213
0.44659                 -1.51076                  5.06917
0.65514                 -0.72356                  1.62370
0.58703                 -0.39264                  1.81801
0.66013                 -1.37392                  3.70389
0.44429                 -0.57665                  1.97139
0.41655                 -0.73213                  0.90191
0.22178                 -1.50607                  4.56178
-0.42295                 -1.01682                  1.85705
1.03936                 -0.73386                  2.92966
-0.64719                 -1.51350                  1.50177
0.12717                 -0.45937                  3.35287
0.52377                 -1.87398                  2.96443
0.26727                 -1.02394                  1.22370
0.55906                 -1.23837                  2.07607
0.35153                 -1.59908                  1.08705
0.13018                 -1.59138                  4.78372
0.55983                  0.03792                  3.41721
0.50121                 -2.10140                  3.36402
0.44470                 -0.43179                  1.96649
0.31197                 -0.33097                  2.57898
0.30795                 -1.21388                  5.66538
0.62810                 -0.75160                  2.80848
-0.41531                 -0.51162                 -0.38757
0.08059                 -0.87036                  3.63453
1.25503                 -2.01121                  4.35828
0.08238                 -2.09169                  4.12469
0.41479                 -1.74084                  2.85524
0.75427                 -1.76733                  2.91889
0.93247                 -1.02459                  4.17069
0.12690                 -1.23851                  1.28539
-0.65269                 -0.50211                  1.03651
0.14158                  0.64443                  2.91561
-0.01206                 -2.02227                  2.08293
0.06701                 -0.74965                  1.38704
-0.47113                 -1.54892                  2.30590
0.40259                 -1.21340                  1.85250
0.66668                 -0.51364                  1.42986
0.31184                 -2.64639                  2.56318
0.77665                 -1.33524                  4.11228
0.68194                 -1.59196                  1.75639
0.67217                 -1.79545                  1.76403
0.62556                 -1.30485                  3.35326
0.08768                 -1.86133                  1.33853
0.03163                 -1.61630                  0.76866
-0.55339                  1.00502                  1.21864
-0.05813                 -0.95122                  2.59657
-0.58903                 -0.82950                  1.53345
0.49147                 -0.95256                  2.78630
-0.19847                 -1.03123                  1.18367
0.44630                 -0.86286                  2.12566
0.65396                 -0.44311                  1.74476
0.31475                 -0.80503                  2.88474
0.57407                 -0.92878                  3.46001
0.43984                 -1.14409                  3.02803
0.27646                 -0.70284                  3.50352
-0.14460                 -1.04856                  2.72229
0.38480                 -1.10263                  2.74804
0.87863                 -0.59449                  2.30356
1.68232                 -1.67323                  5.12726
0.85391                 -0.69709                  2.01262
0.30404                 -0.38342                  2.66517
0.60111                  0.38944                  2.37722
0.37059                  0.07342                  2.42798
0.55054                 -0.64862                  3.97223
0.47096                 -0.70274                  2.13590
0.61932                 -1.48867                  3.08415
0.33874                 -1.33271                  1.32586
0.53875                 -1.46575                  2.71440
0.09872                 -0.14814                  2.96611
0.28051                 -0.59914                  1.74729
0.85837                 -1.10547                  2.42325
0.55314                 -0.31245                  1.43906
0.45858                 -0.23749                  3.10388
0.90985                 -1.90400                  1.61130
0.38192                 -0.73729                  2.10139
1.46024                 -0.37468                  4.19724
0.41646                 -0.79581                  0.79686
0.39802                 -1.15084                  2.39614
-0.30697                  0.60024                  2.06527
-0.35666                  0.23688                  3.84831
-0.07743                 -0.22430                  2.59284
0.00693                 -0.09781                  1.49912
0.29917                 -0.01665                  1.05441
-0.15689                 -0.26047                  1.85093
1.06545                  1.07698                  3.02273
0.96031                 -0.64697                  2.91862
0.72322                 -0.51046                  0.53043
0.19779                 -0.93966                  2.11071
0.71188                 -0.29122                  4.54227
-0.67596                  1.14498                  2.24690
0.85327                 -0.14933                  6.17726
0.73063                 -0.10119                  1.81695
0.65203                  0.51941                  2.39087
0.76095                 -1.44763                 -0.32370
-0.37281                 -0.85138                  0.18452
1.21121                 -1.40603                  2.59715
-0.01360                 -1.76100                  1.70282
0.51006                 -0.78766                  2.65235
0.41665                 -2.33413                  1.97631
1.12039                 -1.19002                  3.64227
0.75350                 -1.32378                  1.78647
0.68800                 -0.20891                  3.03838
0.24472                 -1.59824                  2.52852
0.62565                 -1.70412                  3.35243
0.61916                 -0.71850                  2.71875
0.30395                 -1.56490                  1.05471
0.90543                 -1.51548                  0.54163
0.37040                 -1.48563                  1.98411
