>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0.93345                 -0.30084                  1.54539
1.15422                 -1.23616                  2.48699
1.20825                 -1.21773                  0.96870
0.68608                 -0.22180                 -0.05337
0.41745                 -1.19937                 -0.50611
0.29399                 -0.72389                  3.13832
0.55033                 -1.24942                  1.76836
0.21075                 -0.52921                  1.42737
0.52770                 -0.46238                  3.24653
0.31151                  0.22726                  3.20375
-0.22031                  0.65909                  1.80415
0.00044                  0.46331                  3.79429
0.64727                  0.39221                  3.53683
0.44322                  0.63609                  4.52503
0.02167                  0.78544                  2.42005
0.80566                  0.74741                  4.28151
-0.13246                  0.28538                  5.60180
1.33082                 -0.07097                  4.53953
0.53157                 -1.24360                  3.64922
0.66434                 -0.91678                  2.84841
0.77417                  0.09890                  2.38309
0.00142                 -1.68352                  2.22134
0.00196                 -0.95553                  0.84168
0.86514                 -1.48233                  3.45216
0.40404                 -0.77700                  1.87212
0.07009                 -1.55682                  1.55987
0.40174                 -1.31733                  1.34887
0.79962                 -0.90055                  2.57132
0.66787                 -1.41865                  0.51585
-0.34484                 -1.12829                  1.67519
-0.02748                 -0.30237                  3.13921
-0.42483                 -0.75415                  1.27447
-0.20661                 -0.12833                  4.74928
0.64818                 -0.50720                  4.21787
0.07627                  0.49875                  3.15632
0.51439                  0.11980                  2.80809
0.54810                 -0.41743                  0.86379
0.46382                 -0.36139                  1.83470
0.47325                  0.32390                  3.26001
0.80545                 -0.36596                  2.00219
1.24328                 -0.19681                  4.66894
0.64272                  1.44174                  5.99923
0.05609                  0.01812                  2.71351
0.80250                 -0.73542                  2.17010
1.30167                  0.68056                  3.96686
0.57299                  0.61010                  2.49185
1.39479                  0.03120                  5.00578
1.03429                 -1.53174                  3.65262
0.45679                 -0.89356                  2.88727
1.11907                 -0.92425                  3.37900
1.29346                 -0.00909                  3.46546
1.10537                 -1.08355                  4.70251
0.27278                  0.08030                  1.94692
0.90399                 -1.68418                  2.17265
0.18774                 -1.63673                  1.75733
0.95419                 -2.02371                  2.32084
0.95523                 -1.73891                  2.32947
1.29648                 -0.95079                  2.94142
0.72370                 -2.04457                  2.77907
0.96341                 -0.33226                  5.22579
0.10631                 -2.21160                  2.23778
-0.16370                 -1.10484                  2.21741
1.07767                 -1.12866                  0.49447
0.62874                 -0.69211                  4.72354
0.39314                  0.48582                  4.95555
0.17082                  0.52001                  3.96052
0.57820                 -0.59703                  2.11664
0.25042                 -0.00009                  2.61061
0.42273                  0.68735                  3.31835
1.00070                  0.37563                  3.10028
0.38561                  0.21421                  1.80787
0.40755                 -0.36849                  2.89867
-0.02558                  0.86890                  2.91325
0.73994                  0.63130                  4.01729
0.29695                  0.75669                  3.48267
1.20272                  0.28659                  3.17181
1.06085                  1.03105                  7.29949
0.86888                  0.87275                  4.21856
-0.38712                  1.87062                  2.10740
-0.06727                  0.06651                  1.33903
0.25349                  0.78856                  5.10310
-0.00552                 -0.31075                  1.04070
0.16934                 -0.93336                  2.55074
0.63209                  0.23368                  4.80227
0.93572                  0.20288                  3.35298
0.19675                  1.38370                  2.29507
0.64964                  0.01800                  0.54210
-0.03769                  2.04276                  2.91301
0.66320                  0.92002                  3.36974
1.61432                  0.62512                  3.19836
0.38317                  0.76666                  2.15772
-0.15869                  0.10828                  4.30683
-0.38388                 -1.25692                  1.04495
0.30697                  0.50845                  4.58602
-0.18387                  0.35871                  4.40351
0.83255                  0.75811                  4.57028
0.30391                  2.01032                  2.84811
0.24418                  1.70352                  4.43691
-0.50718                  6.20944                 13.40211
1.47340                  1.96893                  7.15289
0.59982                  0.42929                  4.47687
0.20009                 -1.12606                  1.47150
0.30251                 -2.21411                 -2.25390
-0.37163                 -4.39956                 -4.79670
-0.39205                 -4.63015                 -9.15061
1.09352                 -4.00477                 -8.57102
0.91918                 -5.07829                 -6.88621
0.17106                 -4.69151                 -5.33395
0.46101                 -2.00908                  0.13296
0.90998                 -1.48361                 -0.76252
1.46216                 -2.51315                 -1.26639
2.22257                 -0.12264                  2.81272
2.18198                 -0.27180                 -0.65886
1.98057                 -0.58879                  2.57794
1.58220                 -0.22036                  1.18740
1.29922                  0.90662                  1.33037
1.09366                  0.25639                 -1.38869
1.06455                  0.78190                  1.74336
0.28006                  0.75675                  1.71089
0.15883                 -0.29046                 -3.30731
-0.28413                 -0.97925                  0.17619
-0.12233                  2.27316                  4.48496
-0.05339                  0.12319                 -0.13700
0.67196                 -0.52811                 -1.29048
1.40742                 -0.31504                  0.23925
0.77075                  0.64413                  1.94648
2.40835                  0.37973                  2.37903
0.89160                 -0.17872                  2.94907
1.63268                  0.97185                  4.90041
1.99618                 -2.87747                 -1.90877
1.04297                  0.64664                  0.50379
1.65132                  0.10745                  0.09652
1.50100                 -0.28577                  1.74307
0.48550                  0.07552                 -0.51810
0.58138                 -1.84803                 -0.40736
1.34779                 -2.39410                 -1.31268
0.16661                 -1.66163                 -1.36231
0.67365                 -1.06424                  1.04646
0.76555                 -1.08685                  0.24833
-0.12977                 -0.63484                 -0.08148
-0.22524                 -0.50741                 -0.87952
1.01022                 -1.60398                  0.08690
0.66391                 -0.91863                 -1.59810
1.07700                 -0.23402                  0.04164
1.62402                 -0.62972                  2.01131
1.80536                  0.36599                  2.79211
1.28163                 -0.79195                  0.18471
1.26924                 -0.92254                  2.08686
1.51283                 -0.93862                  1.73026
1.30096                 -0.03829                  1.87480
0.98990                 -0.88323                 -1.10101
0.58813                 -0.06995                  0.20138
2.04273                 -0.88342                  0.04199
1.38660                  0.54219                  1.37334
0.71175                  0.05460                  0.31603
0.77548                  0.69655                  0.42026
1.07763                  0.12883                  0.50671
0.57816                  0.09196                  2.60377
0.05060                  0.05152                 -0.06130
0.06495                  0.87097                 -0.44422
0.96487                  0.01628                  0.22148
1.18784                 -0.27065                  0.82379
0.47494                  0.65320                  0.71845
0.01966                  0.12953                 -0.96055
1.18916                  0.44383                  1.52378
1.37005                 -0.80558                  5.62525
1.14811                 -0.65980                  2.27597
1.41248                  0.18135                  2.01309
0.98098                 -0.45227                  1.96526
0.58244                 -0.46072                  0.30476
0.46141                  0.11934                  0.03903
0.18246                 -0.26365                  0.99613
1.12449                 -0.18260                  2.93761
0.96540                 -0.69212                  2.47932
0.21850                 -0.33679                  1.31770
0.63234                  0.68873                  1.28311
-0.05633                 -0.64013                 -1.99482
0.98639                 -0.65668                  0.68082
1.71221                 -0.56634                 -0.40463
-0.10880                 -0.76997                 -1.32523
0.58003                  0.35940                  0.15686
2.46590                 -1.10234                  2.33146
1.95677                 -0.17589                  2.60160
1.02110                 -0.66714                  1.93770
1.61926                 -1.39142                  0.28654
1.29967                 -0.24798                  1.50886
1.02803                 -0.65813                  1.95122
1.52274                 -1.66502                  1.16951
1.12082                 -1.12697                  1.50280
1.18634                  0.36743                  3.36389
0.98816                 -1.18569                  1.38284
0.48757                  0.50939                  0.74582
1.17342                 -0.45867                  2.39568
0.60019                  0.96890                  1.53554
1.28224                  0.49847                  1.94415
1.01552                 -0.31446                 -0.49236
0.69593                 -0.97950                  1.99736
0.40974                 -0.63039                  0.52791
0.41698                 -0.03800                  2.32837
-0.58839                  0.44249                  0.38196
0.63233                  0.41446                  1.57722
0.65027                  0.96638                  2.72247
0.57251                  0.62923                 -2.32813
-0.00322                 -0.84039                  0.70715
0.54865                  0.04643                 -0.38317
0.77521                 -0.47461                 -0.21663
0.33666                 -0.67688                 -0.92816
0.66251                 -0.02874                  0.56661
0.40236                  0.15986                  0.13138
0.26496                 -0.60838                  1.62326
0.06358                 -0.63147                  1.76265
0.06637                 -0.18194                 -2.10630
-0.30704                 -0.73409                  0.01418
1.00818                 -0.44697                 -1.30045
1.07674                 -0.38269                 -2.34221
1.19581                 -0.51999                  0.09850
1.14990                 -0.59443                  0.29367
-0.37479                  0.34958                 -0.84076
1.62022                 -0.40912                 -1.03050
0.68995                  0.38070                  0.41903
0.57918                 -0.74833                 -1.45741
0.62743                 -0.65643                  0.19395
1.09391                 -1.16591                  3.02085
1.66438                 -0.37840                 -0.15972
0.88309                 -0.36234                  0.46568
-0.51127                 -0.25682                 -0.20129
0.19756                 -0.81243                  1.18926
0.24362                 -0.39684                  2.21937
1.35977                 -0.55006                 -0.32526
-0.37872                  0.00548                  0.61458
-0.01354                 -1.04333                 -0.80395
0.14454                  0.31715                  0.69522
0.82907                 -0.37948                 -0.64770
1.26753                 -0.13137                 -0.26554
0.37893                 -0.14067                  0.55369
1.07435                  0.46501                 -0.21279
1.16884                 -0.70764                 -0.28623
0.55486                  2.12580                 -0.80915
0.53540                  0.17160                  0.05671
-0.82988                  0.11250                  2.04708
0.18502                 -0.00279                 -1.81036
0.44498                  0.47798                  0.20959
1.34529                 -0.64670                  0.11349
1.42709                  0.53776                 -1.07356
1.51061                  0.35278                 -0.37460
0.10893                 -0.23745                 -0.53600
-0.11794                  0.53831                 -1.70865
1.49507                  0.41367                 -1.95742
0.52085                  0.49160                 -1.85264
1.21923                 -0.22286                  1.59104
1.61504                 -0.15504                 -0.25610
0.66072                  0.07639                  0.87713
1.08758                 -1.02816                 -0.31458
0.69899                  0.25203                 -2.37487
0.03494                  0.48460                 -0.64795
0.98460                  0.08006                 -5.26175
1.47859                  0.21084                 -1.34208
1.76898                  0.42403                 -0.04236
1.74893                  0.34366                 -0.51942
2.07114                 -0.52152                  1.47665
2.46927                 -0.79601                 -1.74730
1.51179                  0.30436                 -0.03672
1.22376                 -0.46553                 -0.90292
0.47243                 -0.74772                 -0.35636
0.37223                 -0.34899                 -2.12844
0.84146                  0.63751                  1.59409
1.62502                  0.07924                 -1.48315
2.83053                 -0.23525                  0.51341
0.50762                 -0.38205                  0.96041
0.34289                 -0.10284                 -0.31232
1.02872                 -0.34162                 -1.24034
0.58526                  0.52284                 -2.34508
-0.33242                  0.59151                 -3.24659
2.00595                  0.90944                 -1.03861
0.74615                  0.44728                 -1.02003
2.71203                  0.23103                 -1.41833
3.52372                  0.71632                 -0.61320
0.54525                 -0.30748                 -1.88973
-0.01006                  0.25774                 -2.45468
1.27224                  0.95107                 -3.09725
0.80727                  0.07862                 -2.58066
0.74087                  1.21103                 -0.89784
2.04501                  0.32274                 -1.41061
0.47028                  0.18007                 -0.60891
0.66294                  1.32423                 -4.68381
1.28581                 -0.13740                 -2.64218
0.33486                 -0.60144                 -1.53559
1.07287                  0.14497                 -1.98679
2.04973                  0.39488                 -0.46663
1.14011                 -0.47740                 -2.37479
0.40651                 -0.18830                 -1.42386
2.35496                 -0.14507                 -1.90186
0.27923                 -0.44300                 -0.91109
1.60215                  0.52507                 -2.78535
2.59000                 -0.93938                 -1.49902
0.61629                 -0.39926                 -1.21453
0.55107                  0.17283                 -2.56133
0.33346                 -0.16228                 -0.42870
0.63879                 -0.50181                 -1.54768
1.09905                  0.18100                 -1.80214
0.65582                  0.76220                 -0.11229
0.77765                 -0.62500                 -0.52861
-0.36427                 -0.42318                 -0.92054
1.05539                  0.34249                 -0.80007
0.19698                 -0.53368                 -1.27829
0.31107                 -0.69028                 -0.62759
0.91932                 -0.43447                 -0.18061
0.80217                  0.00778                 -0.62697
0.62061                  0.83081                 -3.30337
1.30427                  0.77903                 -0.95311
-0.33446                  1.11497                 -1.73485
0.62264                 -0.03238                 -0.97754
0.75175                  0.19718                 -0.14351
1.05552                 -0.02907                 -0.60950
1.28438                 -0.01813                 -0.87603
1.67365                 -0.64647                 -1.72494
1.08036                 -0.38920                 -1.19951
0.64530                 -0.05897                 -0.71727
1.10424                  0.54414                 -2.19366
0.92825                  1.78308                 -2.75078
0.31879                  0.85803                 -1.42483
0.60895                  1.19002                 -1.92971
0.33044                  0.27452                  1.47458
0.54183                  0.36704                  0.22538
0.22058                  0.00395                 -1.50307
0.91144                  0.62789                 -1.02406
1.23297                  0.16123                 -2.99907
1.74850                  0.08367                 -2.21384
1.24553                  0.82100                 -0.76253
0.57383                 -0.26888                 -1.11787
1.50217                  0.41095                 -3.82615
0.49222                  0.37733                 -0.63480
1.18906                  0.80627                 -4.00563
1.00385                  0.47383                 -0.80034
0.46799                  1.12895                 -1.98270
0.37755                  0.37219                 -2.36733
1.39309                  0.30620                 -1.37926
1.22389                  1.84319                 -3.97268
0.74866                  0.72381                 -4.02534
0.91223                 -0.10697                 -2.39069
0.92533                  0.05371                 -2.26682
0.65307                  0.76124                 -2.32782
0.59315                 -0.07226                 -1.64252
0.64138                  1.16105                 -0.58249
-0.16483                  0.99211                 -0.88409
1.09292                  1.76014                 -1.14270
0.33937                  0.53932                  1.99608
0.54867                  1.75802                 -3.37052
1.00391                  0.43078                 -2.33734
1.48139                 -0.10789                 -3.32382
0.65230                 -1.14736                 -3.13848
1.46167                 -0.06521                 -3.16420
1.10830                 -1.30310                 -3.59586
0.62996                 -0.97213                 -1.64709
1.47490                 -0.20674                  0.68369
1.31240                  0.56347                 -0.49653
1.90354                  0.08997                 -1.02347
0.89706                 -0.44519                 -1.87477
1.58525                  0.99144                 -1.99039
1.36593                 -0.46989                 -2.51092
1.54080                 -0.32004                 -2.06748
0.51431                 -0.89501                 -2.12199
2.41416                 -0.91559                 -2.75366
1.31906                 -0.70013                  0.75901
0.81153                 -1.33422                 -2.51970
0.88502                 -1.70523                 -0.99690
0.56575                  0.18273                  0.20565
-0.10894                 -0.58479                 -2.13329
0.41178                 -1.05230                 -3.34067
0.13479                  0.33126                 -1.08647
0.72797                 -0.17112                 -1.14913
1.15601                 -0.98893                 -2.34196
1.33667                  0.32900                 -2.13202
1.43195                  0.97134                  0.35700
1.45589                 -0.51483                 -5.18412
1.40184                  1.55258                  0.69113
0.96851                  0.86435                 -0.92510
1.22582                 -1.45092                 -4.90010
1.30616                  0.04160                 -0.79833
0.77727                  0.10571                 -0.65222
0.90639                 -0.35912                 -1.96206
1.30825                  0.49013                 -2.23994
0.90863                  1.09121                 -3.28847
0.92925                  0.79335                 -1.03327
0.55460                  0.55570                 -0.86189
0.99564                 -1.03955                 -1.52324
1.15167                  0.47618                 -1.30588
-0.13320                  0.88832                 -2.28843
0.33089                  0.98577                  1.47100
0.81008                  0.80702                  0.25909
1.45979                  0.05353                 -1.56876
1.66474                 -0.66852                 -1.28780
1.14366                  0.48756                 -3.09189
1.44156                  0.90212                 -1.10425
0.90200                 -0.80852                 -3.01562
0.66721                 -0.35572                 -0.00921
1.89817                 -1.97989                 -2.99082
-0.01278                 -0.19980                  0.95226
1.07893                 -0.61026                 -3.59334
1.11173                  0.00901                 -1.38782
2.16093                 -1.88344                 -1.29484
0.75095                 -0.40192                 -2.15286
1.33662                 -0.59346                  0.57891
1.75407                 -0.45703                 -0.34770
0.92623                 -0.69442                 -0.87681
0.66705                 -0.76109                 -3.08184
0.30306                  0.09782                 -1.33455
-0.20470                  0.50351                  1.58919
0.64724                 -0.53430                 -1.30108
0.70213                  0.55862                  2.04751
1.03715                  0.99946                 -0.40734
1.04286                  0.63293                 -1.27237
1.78380                  0.03323                 -0.80598
1.75318                 -0.16497                 -0.55298
0.53728                 -0.85907                 -1.54727
0.42850                 -0.52083                 -2.20471
1.46282                 -0.64697                 -3.23148
1.58537                 -1.76735                 -4.99486
-0.07848                 -0.38300                 -3.11947
0.60710                 -0.92012                 -2.98966
1.02676                 -0.57320                 -2.86459
0.76731                 -0.74907                 -1.88403
0.94512                  0.03695                 -1.30114
1.38003                  0.88597                 -0.70038
0.57707                  0.08935                 -0.77223
0.89896                  0.02792                  0.05574
1.17618                  1.15744                 -2.18051
0.56154                  0.51858                 -3.93570
0.40922                 -1.86676                 -0.92064
0.59380                 -0.05447                 -0.02289
0.50014                 -0.44953                 -2.81206
0.68981                 -0.62129                 -3.96091
1.42571                  0.52727                 -1.28592
2.21086                 -0.89612                 -4.94883
1.46383                  0.72764                 -1.95970
0.52271                  0.87400                  1.61363
-0.01109                  0.43678                 -1.18725
0.89522                 -0.72388                 -0.50568
-0.05096                 -0.28051                 -1.10369
-0.84123                 -0.95715                  2.08110
-0.03257                 -0.21418                  3.43903
1.19489                  0.43971                 -3.59148
0.91924                  0.00942                 -2.60194
0.07189                  0.71414                 -2.58333
1.25396                  0.59171                 -1.46390
0.98707                 -0.07245                 -5.50542
1.26641                 -0.04239                 -6.17554
0.19231                 -0.84242                  1.41584
0.29707                 -0.76210                 -2.80793
0.23400                 -1.05579                 -0.50252
0.04826                  0.15727                 -2.80943
0.28211                 -0.01655                 -3.76675
1.23377                 -0.95449                 -4.71403
0.28041                 -0.20241                 -1.46358
-0.15539                 -0.45768                 -2.30919
-0.03947                  1.57086                 -1.32031
1.11465                  0.44709                 -2.52426
0.75765                  0.92309                 -1.36800
0.00522                  1.32954                 -2.80455
1.18451                  0.67180                 -2.71749
0.45179                  0.08598                 -3.25145
0.00624                 -0.42715                 -2.94608
-0.07140                 -0.26966                 -1.55109
0.23844                 -0.77051                 -0.00003
-0.02346                 -0.39274                 -1.62059
0.00381                 -1.47845                  2.36559
0.33332                 -0.67855                  3.76798
-0.06157                 -0.85440                 -1.43853
-0.71859                 -0.36346                 -0.58645
0.34463                 -0.78123                 -0.87441
0.32689                 -0.01017                 -0.10507
-0.24938                 -0.52221                  0.92456
1.10517                 -0.21019                 -0.93451
-0.75214                  0.06515                  0.32078
0.05178                 -0.17435                 -0.99175
-0.61350                  0.85338                 -0.21970
-0.06253                  0.28322                 -6.40482
0.58178                  0.28332                 -5.09680
-0.13366                  1.19704                 -5.13448
0.98840                  0.98635                 -4.05918
-0.50108                 -0.22788                 -0.84963
-0.76388                 -0.18493                  1.32544
-0.13291                  0.74541                  1.58414
0.11592                 -0.53636                  0.80993
0.78576                  0.10247                 -4.47683
1.01438                 -0.04644                 -2.50631
-0.23121                  0.65932                 -3.25950
0.14674                 -0.06560                 -1.17799
-0.34494                 -0.72278                 -2.20114
-0.81031                  1.21330                 -3.53585
-0.85765                  0.53454                 -1.11769
-1.29587                 -0.33528                 -1.17568
