>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
-1.05466                 -0.45594                 -1.28740
0.20842                 -0.21970                 -1.42104
-0.06505                 -1.21240                 -3.84708
-0.48084                 -0.72346                 -1.26233
0.30508                  0.80033                 -3.27189
-2.15953                 -0.97051                 -4.42290
-0.71783                 -1.15270                 -2.45413
-0.32302                 -0.03037                 -2.84223
0.56889                  0.06483                 -1.53606
-0.24623                  0.86815                 -2.02417
0.82904                 -1.33658                 -0.98302
-0.70945                 -0.89938                 -1.16702
0.54563                 -0.91463                 -2.06855
-0.25683                 -0.19316                 -3.17007
-0.23321                 -0.60611                 -1.94181
-0.15137                 -0.17157                  0.23386
0.73231                 -2.50938                 -2.19068
1.00901                  0.29097                  0.09250
0.63884                  0.05748                  1.21101
-0.18517                 -1.59170                  0.79612
0.65684                  0.52719                  0.00857
0.72405                  1.01237                 -3.36714
-0.21222                 -0.74531                 -1.09734
-0.78813                  0.26778                 -1.77365
0.26581                 -1.31947                 -2.46432
-0.11511                 -1.13067                 -2.34266
-0.34703                  0.94053                 -1.89116
-0.03346                 -0.11942                 -3.76985
-0.22574                  1.99116                 -1.50969
-0.13365                  0.35862                 -2.14717
-0.29289                  0.59749                 -0.37370
-0.87375                 -0.43095                 -0.95600
-0.47491                 -0.06680                  1.48899
-1.32377                  0.65795                  2.75605
-0.38915                  1.23276                 -1.79332
0.37422                  0.86605                 -0.94948
-0.40691                  0.78650                 -0.10113
-0.23372                 -0.19457                 -1.89475
0.30896                 -0.04613                 -1.96092
0.02878                  0.25394                 -3.25392
0.07194                  1.03907                  0.50906
-0.40594                  1.31171                 -3.47471
-0.71987                  0.45245                 -2.73556
1.30840                  0.26879                 -0.06010
0.12874                  1.82744                 -2.49664
0.03131                  0.76914                 -4.49595
0.45314                 -0.16456                 -0.20455
-0.39005                 -0.36443                  1.05722
-0.67901                  1.06794                 -2.49490
-0.15116                 -0.63983                 -2.05358
0.31688                  3.11908                 -3.12665
-0.27829                  2.25828                 -1.80631
-0.28393                  0.78095                 -1.80472
0.97543                  2.26587                 -1.00350
-0.30890                  0.67078                 -0.25786
0.70645                  1.53178                  0.32592
-0.36367                  3.47514                 -4.37119
-1.12314                  0.55617                 -0.27637
0.71967                  0.64044                  1.22366
-0.19837                  1.10626                  0.32543
0.09017                  1.94557                 -1.11319
0.44199                 -0.51353                 -2.07551
-0.73439                  1.05353                 -2.71171
1.06680                 -0.16889                 -0.51888
1.32942                  2.23804                 -1.21212
0.33477                  2.02242                 -3.88167
0.00592                  1.81976                 -0.14628
1.42735                 -1.05879                 -0.22112
0.60391                  0.99817                 -0.92242
-0.66671                  2.16973                  0.28268
0.65080                  1.78092                 -2.19564
-0.34231                  3.20377                 -6.12760
0.76119                  2.42576                 -1.87594
-0.53219                  1.39326                 -2.19770
-0.46362                  2.93529                 -2.83314
-0.94346                  1.06764                 -5.96398
-0.85609                 -1.09676                 -2.30093
0.77833                  0.71428                 -0.92384
1.08245                 -0.69206                 -2.29705
1.20913                  0.50509                 -2.80793
0.88359                 -0.29297                 -2.88664
-0.66935                 -0.22000                 -3.10776
-0.05009                  0.13953                 -4.31575
0.89197                  0.35383                 -3.76357
0.58552                  0.68101                 -3.28338
1.98239                  0.02571                 -2.75289
1.64979                  1.62679                 -2.42274
0.99802                  1.19589                 -3.81883
-0.40831                  0.42525                  1.92314
-1.73349                  0.89157                  0.82811
0.22801                 -0.51073                  2.94603
-0.10737                  0.00371                  0.77094
-0.67286                  0.57264                 -0.32877
0.07789                  0.37969                  0.69303
-0.46466                  1.32759                 -0.92764
0.21737                  2.17375                 -1.44294
-1.32714                  0.27693                  0.56260
0.80414                  0.80807                 -2.31372
-0.41656                  2.43081                 -2.81987
-0.58230                  0.15699                  0.80921
-0.15931                 -0.75217                  0.11707
0.44973                 -1.16282                  2.54616
0.35900                 -0.52803                 -1.19664
0.80687                 -0.99832                  4.68155
-1.17443                 -0.25276                  1.99381
0.31423                 -1.06532                  4.24991
0.71924                  0.46972                 -0.29640
-1.54904                 -0.29251                  3.69060
-0.43448                 -0.19045                  1.00517
-0.87133                 -0.15306                  0.36602
-1.74023                 -0.02868                  1.15840
-0.42877                  0.32059                  3.39250
1.42940                  1.05265                  0.21282
-0.42128                  0.22119                  0.28564
-1.34076                  1.89188                 -0.38053
-1.00948                 -0.30678                 -0.69137
0.45555                  0.27640                 -0.24496
1.09521                  0.64530                 -2.49023
-0.00726                  1.08946                 -2.52813
-0.55384                  1.15836                 -2.19289
0.38868                  1.30574                 -2.16525
-0.03683                  0.08353                  0.80762
1.05256                  0.07326                  0.18599
0.20281                  0.20754                  0.93400
0.70018                  1.16508                 -0.23537
0.63141                  0.23506                 -0.64548
-1.05284                  1.36107                 -0.46270
0.45705                  1.52697                 -0.31538
-0.32495                  0.59948                 -0.66084
1.29642                  1.94565                 -3.58071
0.25998                 -0.07519                  1.18662
-0.02361                  2.22663                 -3.31319
-1.07287                  1.00824                 -0.90456
-0.74456                  0.30951                  0.53804
1.46974                  1.24200                 -1.60735
2.28086                  2.03357                 -3.71086
-0.68244                 -0.36781                  2.64845
0.40885                  0.20315                  0.46503
-0.90827                 -0.23497                  0.56483
0.59767                  0.75634                 -1.97879
-0.16575                 -0.60655                  2.20389
2.12307                  0.20327                 -1.63231
1.01179                 -0.03489                 -2.03295
0.06633                 -0.07569                 -0.06361
0.35715                  0.12463                 -1.33981
0.44128                 -0.09307                  0.91621
0.62887                  0.42287                  0.19369
0.93034                  1.00864                 -4.22408
0.92272                 -0.16082                 -3.49183
3.10885                  0.92909                 -7.73468
0.29084                  1.26368                  2.62003
0.29450                  0.59665                  1.60599
0.03203                 -0.46288                  2.14753
0.68842                 -0.63793                  1.74428
0.58570                  0.27716                 -2.12453
0.25370                  1.36139                  0.18366
-0.46618                  0.32767                 -1.06844
-0.93140                 -0.32838                  2.52114
-0.41155                  0.59288                  1.31031
-1.29018                  1.16183                 -0.61274
0.21553                  0.42991                  0.26238
0.03511                  0.17727                  0.01195
-1.88989                 -0.02163                  1.16709
-0.15339                  0.25160                 -1.96391
-1.15420                 -0.46499                 -0.28812
-0.90438                 -0.80784                  1.75709
0.02861                 -0.04917                  1.02613
-0.67933                  0.83764                  2.70274
-0.81933                  0.18159                  0.25607
0.18166                 -0.43068                 -0.40003
-1.58944                 -0.00757                 -1.61553
-0.21257                  0.34974                 -1.30729
-1.75069                  1.09163                  3.72479
-1.21407                 -0.78046                  1.93134
-0.56859                  0.93116                  0.35430
-0.33004                  0.26939                  0.25734
-0.93051                 -0.24732                 -0.19846
-0.89411                  0.91095                 -1.85061
-0.24623                  0.25630                 -0.53893
-0.72509                 -1.04912                 -0.91285
0.83757                 -0.82457                 -3.47248
-0.09027                  1.10844                  0.43889
-0.81050                 -0.63499                 -2.48145
-0.59147                  0.31110                 -3.96859
0.34856                 -1.21292                 -2.61186
-0.04662                 -0.73548                 -2.52327
-0.19796                  1.08844                 -6.04311
-0.36806                 -0.08868                 -1.91722
-0.45257                 -0.71713                 -4.43320
0.31295                 -0.25543                 -5.62492
-0.87666                  0.87988                 -1.99445
-0.89803                  0.14430                 -4.51133
0.06282                  0.94487                  0.77469
-1.45895                  1.18016                  2.03861
0.12295                  1.12772                  1.94253
-0.66015                  0.74350                 -0.57036
-0.30861                  0.47634                  0.82821
0.77310                  1.28571                 -2.51418
-0.42304                  0.45113                  0.54046
-0.66616                  0.64722                  1.25082
-0.04404                  1.24589                 -0.71217
0.04061                 -0.21060                  3.30894
0.06555                  1.50726                  0.50993
-1.81816                  1.99758                 -2.67860
-0.18894                  1.35543                 -2.12147
-0.73741                  1.94493                 -1.34678
0.56983                  0.59973                  0.90307
0.38477                  0.90242                  1.76938
-0.33389                  1.19541                 -1.46827
-0.60640                  1.42323                 -0.94773
-1.06287                  0.73718                  2.77944
-0.82866                  1.66151                  1.16538
-0.42542                  1.71296                  1.71899
-0.21355                  0.06574                  1.32882
-1.00324                  1.29577                 -1.06537
-0.62552                  0.80867                  1.27558
-0.82637                  0.56547                 -1.38966
-0.97501                  0.36736                 -1.51175
-0.39816                  1.55007                 -0.39185
-0.24580                 -0.47780                 -0.65362
-0.83232                  0.35547                  1.97541
0.38602                  0.65753                  0.05319
0.50969                  2.25350                  1.79884
-1.84198                  0.86389                  3.69056
0.00064                  1.49874                 -0.21183
-0.28970                  0.82019                  0.37849
-0.23790                  0.04426                  1.45596
-0.23118                  1.59764                  3.45763
-0.26579                  0.31001                 -1.95611
-0.31410                  0.30290                  1.16766
-0.00497                  0.35048                  0.18703
-0.99490                 -0.06538                  0.47983
0.23951                 -0.67661                  0.24497
0.17754                  1.41783                 -0.38705
0.27181                 -0.49241                 -0.27270
0.22301                  0.83688                  3.50943
-1.40919                  0.25502                 -0.47539
-0.45510                  0.04631                 -3.10602
-0.60273                  0.49227                  0.58738
0.68991                  0.38456                  0.99972
-0.53089                 -1.13320                  1.38360
-0.15262                  0.25548                  2.76215
0.11443                  2.24056                  1.24896
-1.20964                 -0.07299                  2.69003
-1.44819                 -0.82514                 -0.60987
-0.73275                  0.70081                  0.44551
-0.66988                  0.40795                 -1.53170
-0.92334                 -0.17342                  1.32189
-0.37616                  0.62269                 -0.12380
-0.77940                  0.06358                  1.09597
-1.10976                  1.55294                  0.10835
-0.89777                  0.55435                 -0.18943
-0.91062                  0.61063                  1.50933
-0.56769                  0.51379                  0.89367
-0.36502                 -1.63119                 -2.27881
-1.18456                  0.25408                 -0.68308
-0.07381                 -1.59168                  1.01881
-1.39137                 -2.81611                 -3.40157
-1.11771                 -0.17486                  1.63392
-0.19097                  1.14607                  0.00391
-1.05431                  0.08251                  0.25538
-0.33825                 -0.30808                 -1.61058
0.02050                  1.29002                  0.91604
-0.42995                  0.37816                  2.23742
0.49509                 -0.47848                 -0.88126
-0.66035                  0.30912                  1.93902
-1.00459                 -0.72704                  2.12675
-0.32866                 -1.63628                 -2.88093
-0.38414                  1.55711                 -0.55790
-1.99873                 -0.40028                 -1.13589
-0.75463                  1.28216                  0.40997
-0.52492                 -0.04016                 -1.24175
-2.49268                 -0.14963                 -0.11458
0.36212                  0.91820                 -3.47420
-1.33109                 -1.06001                 -1.61518
-0.33688                 -0.74698                 -0.79126
0.01546                 -0.02572                 -1.77272
-0.56082                 -0.34756                  1.56189
-0.45390                 -0.52402                 -1.08484
-1.07919                 -0.67494                 -0.78403
-0.05463                  2.80440                  6.85462
-0.62938                 -1.55018                  1.33865
0.03601                 -2.39660                 -6.24324
-0.37755                  1.19115                  1.74333
-0.26623                 -1.03540                 -5.12321
-0.99548                  3.86511                 -2.92639
-0.25390                  1.91190                 -2.19228
0.16669                  1.72669                 -2.85724
-0.12848                  2.49684                 -2.34404
0.60298                 -2.05299                 -1.96183
0.53150                  2.28649                 -2.44163
-0.11950                  5.59711                  0.83328
0.05330                  2.35494                 -1.75269
0.47677                  0.66386                 -1.84977
-0.59580                 -0.66422                 -2.57406
-0.33241                  1.24762                  0.11725
-0.47960                  3.10308                 -1.06282
-1.56837                  0.26758                 -3.01383
-0.44065                 -0.07896                 -2.19923
-0.59390                  1.04782                 -3.01262
0.31106                 -0.27659                 -1.26909
0.34534                  0.92876                  0.64640
-0.67246                  2.39732                  0.67044
-1.35598                 -1.57983                 -2.14783
2.23351                 -2.46578                 -2.31154
2.71155                  0.31120                 -2.10779
0.07705                  0.08419                 -0.74163
2.57403                 -0.28945                 -3.60803
3.95097                 -1.79411                 -2.40651
1.59476                  0.31812                 -2.08933
-0.99815                  0.33858                  2.87773
0.96851                 -0.42928                 -3.17931
0.67286                 -0.39013                 -2.63885
-0.82249                  1.25936                 -2.02731
0.11510                 -0.56936                 -0.81114
0.68694                  0.58327                  0.80237
1.55542                 -1.12882                 -3.63958
0.77111                 -0.88199                 -0.17718
1.17535                 -0.87244                 -0.17448
1.65195                 -1.28313                 -3.70166
0.63199                  0.49257                  0.30178
1.13108                 -1.05050                 -1.22022
1.60416                 -0.49074                 -0.15740
-0.11006                  2.28459                  0.27271
-0.37456                  0.06358                 -2.69301
-0.17678                 -1.84115                 -5.34064
-1.28423                  2.04474                 -0.90991
1.57342                 -0.38651                 -2.70871
0.05939                  2.55790                 -0.85797
-0.97818                  1.36265                 -1.59586
2.22959                 -1.22474                 -4.38828
0.60582                  0.47189                 -1.65600
0.31903                 -0.56005                 -2.00688
0.25431                 -1.96077                 -1.42661
1.08668                 -1.60144                 -3.58219
1.39365                 -2.54952                 -2.68141
-0.14418                 -1.84268                 -1.11012
1.56739                 -1.29897                 -0.99648
0.83952                 -0.59913                 -2.89656
-0.02887                 -1.46836                 -3.07280
-0.64638                  0.00069                 -3.48673
-0.05270                 -3.42911                 -2.22923
1.11677                 -0.26758                 -1.00632
-0.13116                 -1.00358                 -1.50596
0.95137                 -0.19503                 -2.28928
0.66466                 -0.94409                 -0.52014
1.21978                  0.30664                 -1.65454
1.68820                 -2.27226                 -2.38386
1.22468                 -1.45033                 -2.38225
0.37444                 -0.90948                 -3.57099
1.77497                 -1.88075                 -4.43481
1.19107                 -2.73637                 -5.05160
0.41119                 -0.72393                 -4.17160
1.70528                 -2.39346                 -3.97454
-0.11640                  0.76538                 -4.55182
-0.71286                  1.68688                 -3.77660
-0.74145                 -0.12058                 -5.03357
1.76841                 -2.32336                 -4.78738
-0.17162                  0.26526                 -1.08283
1.27991                 -1.31319                 -1.33089
-0.58775                 -0.50793                 -2.43148
0.50164                 -1.10840                  0.86596
1.00258                 -2.06340                 -0.97514
-0.13942                  1.94619                 -0.13829
0.19488                  0.55556                 -1.83146
0.85208                 -4.55991                 -4.76049
-0.10790                 -1.12430                 -0.38903
0.29478                 -2.01834                 -3.24359
-0.91015                 -0.49340                 -0.41217
1.32198                 -3.40332                 -3.32333
-0.23980                 -0.46412                 -3.06201
-0.56461                 -0.44879                 -3.15578
-0.13879                 -0.78751                 -3.00099
1.03121                 -1.74604                 -5.47565
2.37370                 -2.67689                 -3.17601
2.08744                 -4.41597                 -8.31344
0.65714                 -0.99820                 -3.38307
2.39999                 -5.77102                 -6.93658
0.90746                 -1.55577                 -4.36889
1.16638                 -2.55874                 -3.04219
0.86344                 -2.05365                 -5.12167
0.91377                  2.06217                 -3.01009
1.94895                 -4.39658                 -7.16914
-0.53014                  2.02222                  0.04560
0.93498                 -1.71134                 -2.78023
0.43065                 -2.57516                 -3.81429
0.37415                 -1.59571                 -2.55962
1.25396                 -6.30944                 -8.42098
1.17417                 -4.29838                 -4.42786
-0.18013                 -1.50567                 -1.43291
0.81257                 -3.09801                 -6.22055
1.89922                 -3.47253                 -8.00522
1.33824                 -2.11760                 -5.65973
0.59882                 -2.32480                 -4.83129
0.40751                 -1.40928                 -4.32479
0.78246                 -2.32782                 -4.30364
0.67881                 -1.02132                 -2.49677
-0.00466                  0.05781                 -2.54074
-0.88404                 -0.90857                 -5.19766
0.56462                 -1.21704                 -8.15866
1.45131                 -2.61264                 -9.55598
0.87072                 -2.15146                -12.76774
0.55370                 -1.63590                 -4.61175
0.64545                 -0.76658                 -0.67410
1.26626                 -1.86575                 -7.25197
-0.57004                 -1.12641                 -5.33100
1.12114                 -0.70869                 -7.77659
1.04184                  0.80684                 -5.64026
1.68193                 -3.19570                 -9.38701
0.47558                  0.76512                 -2.78772
0.15997                 -1.90181                 -5.89648
0.47439                  0.32232                 -3.72552
0.45694                 -1.32593                 -2.46283
-1.79539                 -1.30306                 -7.28516
-0.08456                 -3.29051                 -5.50990
-0.05606                 -3.84972                 -6.33429
-0.63096                 -0.92665                 -0.20768
-1.65022                 -1.24536                 -0.96282
-0.70472                 -1.45874                 -1.86761
-1.39545                 -0.87550                 -2.94741
-2.07657                  1.70522                 -2.32059
1.97110                 -0.79400                 -3.90090
2.16328                 -2.55468                 -0.44454
-0.88857                  0.11901                  1.29951
-0.11046                 -5.43109                  3.96479
1.73978                 -1.00636                 -1.59934
-0.58864                 -1.32099                  2.18191
-0.77394                  3.78541                  0.40735
-1.75596                  2.77902                  1.22813
-1.48882                 -1.15636                 -4.46638
-1.84205                  0.35239                  3.22968
-1.20154                 -1.67383                 -1.37691
-1.14899                 -1.62637                 -2.21697
-0.83397                  2.53243                  0.95221
-1.61334                 -0.16928                 -0.04036
-0.34883                 -1.65352                  0.19370
-1.48998                 -0.92011                  2.64764
0.13377                  1.68546                 -2.81952
-0.72497                 -0.04552                 -1.82238
-0.26629                 -2.09851                 -3.95024
0.35993                  0.70312                 -2.81152
-0.70158                 -0.49009                 -3.38823
0.40422                  2.33535                 -4.34187
-0.33691                 -2.59889                  0.38782
-1.43541                  0.87787                 -3.18536
-0.25239                  0.54232                 -1.26696
0.06486                 -3.09554                  1.43373
-0.41148                 -2.09978                  1.33089
-1.73397                 -1.57849                  1.34398
0.15226                 -1.94770                  1.27474
-1.54648                 -1.35241                 -0.28117
-1.15418                 -3.00474                 -0.61368
0.27149                 -1.03977                  1.26591
0.20655                 -2.85898                  4.32376
-0.75578                 -1.63576                  4.16494
0.07119                 -2.43897                  2.74081
-1.17738                 -0.75102                  0.22454
-0.32010                 -1.10963                  1.46414
-1.08738                 -1.67227                  6.37150
0.53203                 -0.98747                  1.70953
0.47684                 -2.35841                  4.67527
0.20344                 -1.77401                  3.23258
-0.78966                 -1.92360                  0.10996
0.63051                 -2.63464                  4.88156
-0.12690                 -1.44845                  4.45608
0.21006                 -2.11951                  3.79812
-0.96910                 -1.67968                  2.17114
0.53744                 -1.58280                  6.03085
-0.56034                 -2.04958                  4.33562
0.86522                 -2.29863                  3.85242
-0.55403                 -0.87788                  1.97998
-0.95399                 -0.82331                  2.04635
-0.82786                 -1.48294                  2.48180
-0.43424                 -2.71586                  2.31526
-0.73021                 -2.15875                  1.97955
0.11587                 -1.33411                  2.74524
-0.54911                 -1.84602                  2.82871
-0.88688                 -1.20072                  1.94621
0.25401                 -1.65542                  5.53108
-0.25563                 -2.17730                  4.61822
0.36753                 -1.76744                  5.12947
0.11051                 -0.68007                  2.97364
0.73484                 -1.80212                  2.32212
-0.25869                 -2.19186                  5.62006
0.08633                 -1.15859                  0.93439
0.25853                 -2.01871                  4.17667
0.27271                 -2.31266                  2.22625
-0.14500                 -1.16985                  2.43036
0.27284                 -2.04053                  4.15554
-0.39729                 -2.64801                  3.71401
-0.36555                 -0.58596                  2.52641
-0.06324                 -0.06317                  0.26000
-0.45612                 -1.65011                  3.08005
-0.10729                 -1.30561                  2.98313
-0.61637                  0.25068                  3.42511
-0.39558                 -1.10665                  4.80519
-0.37733                 -0.90594                  3.31333
1.16306                 -3.15324                  6.30159
-0.12286                 -2.53282                  5.95068
0.15430                 -1.49401                  3.90233
0.42056                 -1.33485                  1.49827
0.38679                 -3.03352                  8.06356
-0.31982                 -0.40956                  1.84245
0.12747                 -1.74037                  6.23698
-0.49594                 -2.20440                  5.31305
0.16786                 -2.49525                  3.81066
-1.04578                 -1.08710                 -0.19343
-0.40898                 -2.31078                  3.95782
-0.16076                 -1.26760                  2.69131
0.02096                 -2.75386                  4.65782
0.03363                 -0.63582                 -0.52523
-1.18259                 -2.02209                  4.30281
0.24710                 -2.27082                  3.84407
-0.14825                 -1.60638                  3.27363
-0.20740                 -0.33796                  3.22409
-0.69362                 -1.45770                  4.25341
-0.65794                 -1.90189                  4.84315
-0.46924                 -1.04850                  1.05905
0.12058                 -1.98915                  5.21921
-0.74321                 -2.47931                  6.28324
-0.12585                 -1.68344                  4.21581
-0.83316                 -2.36965                  5.59231
-0.41084                 -1.47933                  3.45473
-0.15688                 -0.42374                  3.28542
-0.09420                 -0.72026                  2.55772
-0.87610                 -0.34364                  2.44679
-0.75241                 -1.62500                  5.58682
-1.14696                 -1.99134                  6.96149
-1.08801                 -1.72298                  4.26355
-0.44718                 -1.20404                  5.97585
-0.67071                 -0.87621                  5.89275
-0.02102                 -0.55463                  2.30953
-1.93074                 -0.56914                  2.98882
-0.44650                 -1.57801                  4.80622
-1.44096                 -1.07612                 -1.07927
-1.55696                 -1.50132                 -2.58143
-0.69047                 -1.44862                  5.33867
-0.53240                 -1.61177                  0.90854
-1.00841                 -1.50341                  0.94561
-0.73141                 -1.28499                  5.23137
-0.83645                 -1.81583                 -0.90118
0.60446                 -1.78492                  4.21171
-0.15078                 -2.22416                  2.65959
-0.45118                  0.02121                  3.05054
-0.43809                 -1.16946                  1.43935
-0.88209                 -0.99424                  1.14898
-0.18283                 -1.68240                  0.86208
0.52467                 -0.55694                  0.73225
-0.09356                 -3.14440                  9.09298
0.21590                 -0.52799                  0.40018
0.15207                 -2.64983                  3.61402
-0.26350                  0.13021                  1.26591
1.58799                 -2.18571                  2.67390
1.83504                 -1.01071                  2.27754
-0.49185                 -0.96533                  2.18197
-0.49262                 -1.33260                  2.50826
-0.25148                 -1.41285                  3.93239
-1.03141                 -2.00805                  4.00804
-0.15544                 -1.10844                  3.39350
-0.06787                 -1.17876                  3.59333
-1.03008                 -0.97840                  5.25013
0.53832                 -1.10170                  3.19120
0.10959                 -2.24454                  5.79966
0.82259                 -1.83507                  1.72303
0.95199                  0.53391                  2.44530
-0.28127                  0.03633                 -1.04123
-1.18115                 -1.11670                  2.72899
-0.24553                 -0.69992                  1.37968
2.17381                  0.70040                 -1.36385
0.58878                  0.49196                  1.05605
0.65658                 -2.22601                  3.48059
0.49726                  0.86049                  0.34470
0.25527                 -0.71506                  2.09000
0.51113                 -1.69047                  5.08511
0.32015                  0.62456                  1.15885
-0.68010                 -1.44673                  6.14787
-0.76290                 -0.43757                  1.88502
0.71160                 -0.58866                  2.28642
-0.68105                 -2.56238                  5.90970
0.08440                 -0.36408                  2.46971
1.10618                  0.55069                 -0.65369
0.01761                 -2.22806                  2.31601
0.93393                 -2.27859                  3.29278
2.04314                  0.47509                 -0.31140
0.94714                 -1.43573                  2.79847
1.23631                 -0.12016                  0.95434
0.87868                 -0.75102                  1.56580
2.08370                 -1.76408                  1.51093
1.16658                 -1.49046                  2.45898
-0.92954                 -1.12940                  1.03841
1.58198                  0.80084                 -0.31334
1.85655                 -3.16233                  3.12695
2.05872                 -1.58772                 -0.62935
0.78768                 -2.56439                  1.82535
0.64824                 -1.54761                  4.52073
2.13764                 -1.71867                  1.11762
0.27821                 -1.27294                  1.46858
0.23238                 -1.70358                 -1.44048
1.52311                 -1.64686                 -2.59500
-0.12373                 -2.17491                  3.65752
0.13148                 -0.67965                  2.64820
-0.42334                 -1.63277                  3.50957
0.43875                 -1.18879                  2.28015
0.74697                 -0.58674                  2.01203
0.38501                 -2.65907                  3.20074
0.81494                 -1.24501                  4.48007
0.58081                 -1.65543                  2.47704
0.74477                 -1.65341                  1.90960
0.52481                 -1.41417                  4.44859
0.10658                 -1.96271                  2.31768
0.09368                 -1.72923                  1.25254
-0.56918                  0.98860                  1.90553
0.00401                 -1.18860                  3.70485
-0.76180                 -0.61218                  2.17478
0.51459                 -1.13012                  3.59193
-2.19438                  1.90418                 -2.84295
-1.32603                  1.63297                 -0.95607
-0.98026                  1.87754                 -1.46532
-1.65773                  1.89698                 -0.75645
-2.35639                  2.88563                 -2.22038
-1.06296                  0.95602                 -0.20279
-2.45405                  2.85300                 -1.83612
-2.24785                  1.40117                 -0.82673
-0.56265                  0.34602                  1.08240
1.02010                 -1.00833                  2.85277
-1.26064                  2.04651                 -0.67182
-0.75011                  1.29341                 -1.19504
-1.34274                  1.52205                  0.27010
-2.03820                  3.99662                 -1.79289
-1.65356                  2.60502                 -0.73007
0.52780                 -0.57866                  4.50263
-0.77892                  0.71768                  0.46415
-3.13159                  3.30071                 -2.97220
-2.17916                  1.68353                 -2.17467
-3.38520                  2.98364                 -3.13877
-0.11186                  0.23004                  4.01617
0.25363                 -0.99566                  2.86555
-2.19261                  2.61865                 -1.02960
0.62323                 -0.39154                  1.75464
-1.37871                  1.95203                  1.14303
-1.72937                  1.29750                 -0.91876
-1.49053                  0.81690                 -0.73413
-1.86398                  1.96715                 -1.21128
0.21997                 -0.79524                  1.07698
-1.12922                  0.34656                  1.85702
-0.09271                 -0.25883                  3.01627
-2.80887                  1.80891                  1.63180
-2.25909                  1.95019                  0.64955
-0.46829                  0.43789                  2.08321
0.30894                 -1.74004                  1.29990
-2.15680                  0.78503                 -1.20084
-0.89699                  1.63087                 -1.64225
-1.29747                  0.83079                  3.11227
0.43407                 -1.75025                  2.27473
-3.20622                  2.46946                 -0.68249
-2.80287                  1.69127                 -1.88156
-0.88914                 -0.07093                  3.11150
-1.46458                  1.23638                 -0.14012
0.70246                 -0.39691                  2.04764
-0.95542                  0.34831                  0.96479
1.02061                 -1.00754                  1.17500
-0.31822                 -0.62563                  0.90470
1.03575                 -2.26310                  3.70405
0.15834                 -0.85699                  1.72255
-1.90374                  0.91490                  1.68991
0.09928                  0.18370                  3.63110
-2.01468                  1.26913                  0.74232
-2.39887                  2.27371                 -1.04566
-0.59070                  1.83651                  1.12365
-1.23649                  1.80081                  2.09900
-1.51539                 -0.75965                 -1.24285
-0.27230                  0.60055                 -0.97251
-0.12382                  1.02047                 -1.58497
-0.36582                  1.16193                  0.57402
-0.56627                  0.08617                  1.15209
-0.58699                 -0.20145                  0.58389
0.96207                  0.68961                  0.22424
-0.80699                  0.04690                  2.13264
-1.66187                  1.36251                 -0.38859
