>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0.48128                  0.14028                 -1.03187
-0.08069                 -0.53048                 -3.20964
-0.05987                  0.21245                 -1.65989
0.41561                  0.61806                 -2.66297
-1.44844                 -0.09477                 -2.91772
-0.07491                 -0.60784                 -1.39641
-0.28864                  0.03406                 -1.79812
0.78357                  0.00309                 -1.08827
-0.36920                  0.18762                 -0.44748
1.17776                 -0.51707                 -1.81572
-0.41471                 -0.83742                 -0.68369
0.83725                  0.06765                 -2.51148
-0.55162                 -1.04590                 -0.75354
0.04655                 -0.36715                 -2.40603
0.05475                  0.25024                  0.12009
1.15785                 -1.31519                 -3.10201
0.82833                 -0.49655                  0.71575
0.64951                  0.12815                  0.31563
0.17259                 -0.18233                 -1.51966
0.44757                 -0.47846                  2.15323
0.43580                 -0.31847                 -1.61298
0.06256                 -0.04522                 -1.36965
-0.66269                  0.59524                 -0.63855
0.63968                  0.13386                 -3.22055
0.55844                  0.02530                 -1.49838
-0.26754                  0.83372                 -1.32092
0.11530                 -0.05719                 -1.13759
-0.97857                  0.52000                 -0.70997
-0.40392                  0.80019                 -0.26467
-0.00020                 -0.13230                 -1.82992
-0.53213                  0.25063                  0.91849
-0.88371                  0.01114                 -2.11680
-1.40862                  0.81542                  0.63717
-0.88564                  0.64213                 -0.18179
-0.88090                  0.94494                  0.56221
-0.58897                 -0.02678                 -0.11039
-0.63843                  1.57233                  2.51068
0.42495                 -0.32614                 -3.31574
0.26012                  1.34254                  1.51437
-0.20647                  0.73811                 -0.20283
-0.16003                  0.82154                 -1.06868
-0.47713                  0.93164                  1.51287
0.16622                  0.63496                 -1.63572
0.42962                  0.37936                 -0.16397
0.97564                 -0.46739                 -1.35931
-0.02310                  0.43656                 -1.26714
-0.16372                  1.01477                 -1.63737
-1.01010                  0.63357                  0.55793
-0.17743                  1.11541                 -1.28985
0.02921                  0.95709                 -0.60843
-0.16492                  0.55351                 -0.25588
-1.23103                  0.22778                 -0.24235
-0.43406                  1.16589                  0.01924
-1.12551                  0.00045                 -0.64524
-0.40133                  1.27609                  0.53431
-0.45583                  0.87151                  1.01211
-0.69646                  1.34215                  0.01669
0.19658                 -0.82008                 -1.89547
0.09214                  0.80215                 -1.44993
0.61794                  0.68247                 -1.70950
-0.09850                  0.74427                 -0.69485
-0.38403                  0.37317                 -1.38140
1.04302                 -0.47332                 -0.61002
1.01008                  0.07354                 -3.67187
0.04328                  0.85969                 -1.21509
0.25377                  1.04616                 -1.34566
0.05850                  0.01744                 -2.58265
-0.24395                  0.68721                  0.76526
-0.77373                  1.49914                  0.31366
0.43841                  0.62402                 -2.09723
-0.48785                  1.03272                  0.28196
0.93006                  0.64902                 -1.29495
-0.17982                 -0.41541                 -0.66213
0.00869                  0.63645                  0.39608
-0.01952                  1.14491                  1.39668
-0.28278                  0.78487                 -1.45514
0.32544                  0.66179                 -3.36589
0.12303                 -0.03488                 -0.24463
-1.01111                  0.38189                 -0.62157
-0.74660                  1.07560                  1.00102
0.32042                  0.69498                 -1.54464
0.41449                 -0.05769                 -2.09115
-0.00820                  0.32838                 -0.66918
0.16897                 -0.54439                  1.90159
-0.88812                 -0.22146                  0.36485
-0.24592                  0.39833                 -0.86107
0.14934                 -0.20673                 -1.02399
-1.15163                  1.76672                 -0.78283
-0.75643                  0.42566                 -0.47194
0.85895                  0.93259                 -2.21283
0.48102                  1.02518                 -3.16110
-0.04020                  0.83730                 -0.33262
-0.85029                  1.01446                 -2.38507
0.01925                  1.62045                 -1.63961
-0.17415                  0.90737                 -1.62703
-0.06820                  0.22835                 -1.40435
0.40630                  0.95770                  0.30743
0.31742                  0.32127                 -0.80214
-0.16769                  0.23168                  0.23966
-0.15685                  0.74750                 -2.54485
0.58484                 -1.20988                  1.47468
0.35016                 -0.04532                 -4.12947
0.32584                  0.10561                 -2.65007
-0.39287                  0.90559                 -2.56144
-0.51332                  1.44691                 -2.02052
-0.52370                  1.60979                 -3.46963
-0.36307                  2.53641                  0.43301
-0.71206                  1.90930                  0.13638
-0.71703                  2.55916                 -2.95946
-1.12780                  2.36537                 -0.95130
-0.32557                  3.13781                 -2.58575
-0.54114                  1.55326                 -0.72485
-1.18772                  2.15150                 -2.47086
-0.24983                  1.99619                 -2.80823
-1.24969                  1.46146                 -2.91868
-0.46176                  1.80646                 -0.64126
-0.03414                  1.39382                 -1.47313
-0.92775                  1.18731                 -2.23674
-0.23408                  0.07614                 -1.18015
0.41015                  0.27646                 -0.86815
0.19409                  0.67983                  0.12028
0.94422                  1.61094                 -0.54589
0.48054                  1.19565                 -0.42845
-0.15523                  1.34541                 -0.54008
-0.50796                  1.80440                 -0.00468
-0.04164                  1.22714                 -1.25213
-0.17116                  3.20583                 -1.04169
-0.56334                  3.17084                 -5.05538
-0.56005                  2.02950                 -0.73946
0.03005                  1.17934                  0.65556
-1.13514                  1.83029                 -1.51929
-0.51589                  1.64150                 -1.32114
-0.48888                  0.94998                 -1.31958
0.26212                  1.51703                 -0.60485
-0.62880                  1.43075                  0.83124
-0.76410                  0.39285                  0.49108
-0.20310                  0.69987                  1.16750
-1.04282                  0.35668                 -0.23736
-1.01326                  0.72972                  0.14689
0.12689                  0.21958                  0.98458
-0.17431                 -0.19431                  0.85805
-0.71979                  0.36824                  0.94553
0.14730                  0.61744                  0.88169
0.63301                  1.35670                 -0.94719
0.06306                  0.43724                  0.46440
0.06875                  0.68205                 -0.19870
-0.19458                  1.38745                 -0.23254
-0.15659                  0.46684                  0.48972
0.63253                  0.89626                 -0.27667
0.39569                  1.46507                 -0.36571
0.21927                  1.34005                  0.60991
-0.03183                  0.26950                  0.95142
0.72581                  0.51428                  0.08733
0.46449                  1.41349                 -1.49228
0.07724                  1.87465                 -0.62163
-0.32026                  1.33315                 -1.29542
-0.92354                  0.22931                  0.59956
-0.44829                  1.15155                 -0.87176
-1.15817                  1.52717                 -1.49440
0.24967                  1.25611                  0.45584
0.01852                  0.74939                 -0.53857
-1.76780                  0.32815                 -0.37839
-0.12994                  1.24864                  0.11040
-1.25668                  0.48477                  0.72846
-0.63547                  0.29150                  1.61092
0.18738                  0.68948                 -0.32466
-0.57654                  1.50080                  1.60437
-0.39092                  0.79479                 -0.37651
0.04905                 -0.13806                 -1.07068
-1.29981                  0.79958                  0.08551
-0.16137                  1.14442                 -0.21045
-1.29695                  0.55700                 -2.03419
-0.48756                 -0.00896                  0.21892
-0.41872                  0.95706                 -1.61208
0.14467                  0.46134                 -2.31812
-0.71041                  0.85562                  1.25150
-0.63819                  1.86450                 -0.36034
-0.50235                  0.64770                  0.39803
-0.37343                  0.16103                  1.59348
0.58076                  0.53371                  0.48352
-0.56811                  0.99029                  1.77013
-0.79585                  0.22857                  0.37430
-0.38634                  0.84212                  1.47627
-0.16551                  0.47416                  1.45915
0.11967                  0.41936                  0.22888
-0.10920                  0.67480                 -0.13656
-0.37460                  0.43310                  0.33044
-0.12887                  0.90789                  0.96101
-0.30160                  1.03832                  0.12819
-0.19692                  1.33022                 -1.44584
-0.85282                  1.14584                 -0.63115
-0.02642                  1.12054                  0.09744
-1.06800                  1.08306                  2.07185
0.32582                  1.16926                  0.88650
-0.73637                  0.81044                 -0.54507
-0.21521                  0.68598                  0.01233
0.62321                  1.05952                 -0.72846
-0.35590                  0.99814                 -2.04480
-0.58772                  0.79855                  0.13047
-0.08464                  0.20733                  3.40146
-0.08522                 -0.05035                  1.13875
-0.33654                  0.95586                  2.34273
-0.58823                  0.91180                 -0.98864
-0.09786                  0.20911                  1.16722
-0.65404                  0.65425                  1.81062
0.39512                  0.93120                 -0.38625
-0.41983                  1.24525                 -1.64512
0.32548                  0.09670                  1.84499
-0.22083                  0.79856                  0.86047
-0.61791                  0.77577                  1.29603
-0.06706                  0.66999                  2.00166
-0.15299                  1.58114                  0.57709
-1.39923                  1.17415                 -1.71124
-0.37975                  0.76784                 -2.04712
0.30852                  0.76898                 -0.74124
-0.29224                  0.12560                 -0.42294
0.28310                  0.08620                 -2.78043
-0.80944                  0.80923                  0.87508
0.73802                  0.89764                 -1.32058
-1.01805                  0.19254                 -1.03285
-0.37696                  0.42339                 -1.60627
-0.22631                  0.91074                 -2.35344
-1.96076                  0.82747                 -1.89139
-0.99482                  0.64086                  0.08583
0.94783                  1.17869                  0.09340
-0.82480                  0.64660                  1.10399
-0.83273                  0.42659                 -0.17690
0.70484                  0.38886                  0.61076
-0.93871                  0.80721                  0.49213
-0.38746                  0.48844                 -0.69394
-0.60580                  0.03308                 -1.18290
-0.58077                  0.30502                  0.68004
0.04067                  0.21476                 -1.33971
0.20287                 -0.71271                  2.84351
-0.92138                  0.48455                  0.39029
-0.08618                 -0.02268                 -1.70722
-0.75857                  0.60318                 -0.38764
-0.80465                  0.69337                 -1.71422
-1.12103                  0.11804                 -1.49835
-1.82011                 -0.58504                 -1.82716
-0.41599                 -0.66586                 -0.12104
-1.08515                  1.02408                  0.41210
-1.11168                  0.50278                 -0.30845
-0.31942                  1.09145                  3.90992
-1.40666                  1.28667                  0.81223
-1.12605                 -0.23114                 -3.71208
-0.70920                  0.12818                  1.16824
-0.64338                 -0.64608                 -0.79331
-1.19762                  0.32805                  2.32723
-0.19276                 -0.01591                 -0.59664
-0.73019                  0.00490                 -1.18132
0.42956                 -0.06321                  0.59013
-1.14628                 -0.47958                 -2.11643
-1.26727                  0.00770                 -1.58160
-0.58966                  0.95012                  0.36542
-1.00178                  0.63080                  1.90511
-1.21711                  0.88915                 -2.05513
-1.40894                 -0.33974                  1.55465
-1.46047                  0.14666                 -1.10967
-0.75908                  0.01602                  1.44984
-1.01140                  0.04603                 -0.20543
-1.90391                  0.56596                  0.20163
0.36517                  0.21772                 -0.82133
0.04310                  0.61354                  1.44132
-0.73889                 -0.57159                 -0.28069
-0.19513                  0.67991                  2.12292
-0.39978                  0.09286                  0.35426
-0.96869                  0.15662                 -3.10632
-1.76513                  1.15819                  0.03702
-0.27589                  0.54035                 -0.11331
-2.17883                  0.27669                 -1.55793
-0.96275                  0.72017                 -0.98954
-2.27839                 -0.95020                 -1.88774
-1.06296                 -0.16420                 -2.57859
-0.20387                 -0.73567                 -1.86488
-0.91945                 -0.62391                 -3.19976
-1.06608                  0.06013                  2.02370
-1.36317                  0.48565                  0.95569
-1.11414                  0.78417                  0.68357
-0.50430                  0.63299                  2.42521
-0.65000                 -1.16942                  1.10493
-0.62221                 -0.34369                 -3.37827
-0.55693                 -0.32029                 -1.09528
-1.48321                 -1.48207                 -2.27057
-0.71825                  0.10273                 -0.36637
-0.30639                  0.77082                  2.02646
-0.65170                 -0.06128                 -2.20740
-1.44109                 -1.33664                 -4.25300
-0.88030                 -1.95570                 -4.03710
-0.39856                 -1.05509                 -2.91710
-0.76889                  0.73391                 -0.39233
-0.30809                  0.14641                 -0.36554
-0.97988                 -1.56875                 -0.24215
-0.43046                 -1.20441                 -3.56194
-0.99631                 -1.37863                 -1.34444
-0.17608                 -1.31984                 -2.50413
0.30765                  0.78417                  2.10608
-0.80501                 -1.76309                 -0.90058
-1.26285                 -0.97445                 -1.17236
-0.86667                 -1.03319                 -1.81510
-0.73440                 -1.05873                  0.22222
-1.17752                 -1.61357                 -3.08223
-1.00906                 -1.50516                 -1.45127
-0.92037                 -0.64895                 -1.12276
-0.33896                 -1.63953                 -4.33147
-0.57299                 -1.31389                 -2.68604
0.91120                 -0.44386                 -2.17523
-0.96422                 -0.13293                  1.09009
-1.77415                 -0.89134                 -1.06802
-1.22993                 -0.71634                  1.12523
-0.11496                 -1.72383                 -2.84875
-0.67328                 -1.19569                 -4.66826
-1.20361                 -0.43317                 -3.37694
-0.00653                 -0.92593                 -1.96296
-0.55460                 -0.13435                 -1.98622
0.55850                 -0.92971                 -2.47283
-0.51541                 -1.47962                 -3.78593
-0.98988                 -1.29151                 -1.01018
-0.27275                 -1.25162                 -4.10004
-1.48660                 -2.43705                 -2.90609
-0.95569                 -1.00188                 -0.19730
-0.96540                 -0.28207                  0.42564
0.00984                 -0.87219                 -3.04010
-0.94615                 -0.04638                  0.09919
0.25058                 -0.75573                 -2.62044
-0.26063                 -1.08258                 -1.11176
0.54266                  0.09665                 -1.60032
-0.46886                 -0.08950                  3.00907
-0.50394                 -1.31267                 -1.36262
-1.71383                 -1.90089                  2.58764
-0.36543                 -1.07592                 -0.40125
-0.61087                 -0.91908                 -1.95076
-0.59799                 -1.47185                 -1.48718
-1.34946                 -1.46219                 -0.07096
-1.42391                 -0.71396                 -0.88017
-0.07680                 -1.46378                 -2.04665
-1.37918                 -0.32385                  1.90519
-0.23527                 -0.86035                 -0.94440
-1.31517                 -1.77588                 -1.18944
-0.72433                 -1.54955                 -3.84602
0.74385                 -3.22276                 -5.56523
-0.11710                 -1.74292                  1.16239
-0.73642                 -0.93747                 -2.19815
-0.92890                 -0.93979                 -1.23461
-1.25666                 -0.84929                  1.03497
-0.80956                 -0.48463                  2.53173
-0.36224                 -1.39371                 -2.15709
-1.28587                 -1.00153                 -0.66026
-1.07337                 -2.14373                 -0.15274
-0.76304                 -1.36766                 -0.24227
-0.98663                 -1.59974                 -2.44131
-0.29661                 -2.31797                 -1.03053
-0.65297                 -1.51927                 -1.16064
-0.69844                 -1.51548                 -2.86266
0.73093                 -1.77041                 -4.38093
-0.85994                 -2.49475                 -1.44224
-0.40290                 -1.49008                 -1.35928
-1.66467                 -0.95256                  2.98493
-1.08870                 -1.32856                  2.73492
-0.24897                 -1.78449                 -3.11070
-1.04191                  0.06131                  3.33609
-0.29757                 -0.52495                 -0.83281
-0.54562                 -0.07870                  0.22290
-0.67682                 -0.85262                  0.26412
0.06628                 -2.38167                 -4.21503
0.52535                 -3.17156                 -3.46305
-0.46694                 -2.33946                 -3.52494
0.50609                 -2.76997                 -6.04762
0.87172                 -1.87169                 -6.20608
-0.95417                 -1.63325                 -2.37952
-0.56559                 -1.85746                 -3.69296
0.37939                 -1.29017                 -4.04389
-0.90772                 -1.42067                 -1.90997
0.22865                 -2.35142                 -7.68027
0.13022                 -1.15893                 -4.22951
-0.45266                 -0.63062                 -2.83928
-0.56821                 -3.15644                 -3.16853
-0.79915                 -2.08589                 -1.88687
-0.63377                 -1.67660                  0.50928
0.07497                 -2.59040                 -1.79091
-1.49977                  0.13454                  3.50754
-0.92616                 -0.71743                 -2.44344
0.15163                 -0.47739                 -0.11636
-0.52551                 -2.05214                 -2.08165
-0.26655                 -1.34512                 -3.87561
-0.86501                 -1.90801                 -1.93187
-1.36022                 -1.49900                 -0.99115
-0.55412                 -1.78956                 -3.11789
-1.24065                 -1.03367                 -0.94826
-0.68671                 -2.46148                 -2.44568
0.07958                 -2.06931                 -4.92162
-0.65080                 -1.30875                 -0.30020
-0.35143                 -1.38819                 -3.33420
-0.14696                 -1.98835                 -2.89415
-1.53677                 -0.27875                 -0.83734
-0.55228                 -1.09156                 -1.10381
-0.90140                 -0.03256                  2.21591
-0.55533                 -1.09304                 -2.31982
-0.31101                 -1.38281                 -0.24083
-0.08615                 -2.70301                 -1.25692
-0.11567                 -1.75937                 -1.41128
-0.11287                 -1.38729                 -0.17044
-0.82861                 -0.91606                 -0.01496
-0.84684                 -0.86929                  1.09192
0.00970                 -1.89922                 -1.87698
-0.02260                 -1.30837                 -3.18575
-0.33209                 -1.67357                 -1.47321
-0.44476                 -2.15826                 -1.60156
0.22796                 -1.67956                 -4.05707
-0.98141                 -2.37550                 -2.14860
-1.14229                  0.37219                  0.55662
0.09910                 -1.48006                 -4.01593
-1.88014                 -1.03151                  1.26445
-1.36695                 -0.51239                  0.27030
-1.41705                 -1.34673                 -0.27276
-0.62593                 -0.60196                  0.24921
-1.14694                 -1.82871                 -1.24201
-1.66628                 -0.09312                 -0.37764
-1.11260                 -1.69668                 -0.42142
-1.02427                 -2.14927                 -2.64155
-1.27661                 -1.26549                  1.11912
-0.54776                 -0.82842                 -0.97950
-0.77888                 -0.78954                 -2.36860
-1.49045                 -1.73079                 -0.99911
-0.38437                 -1.51106                 -1.77710
-0.64261                 -1.43547                  1.28200
-0.38440                 -0.66711                 -0.68558
-1.00327                 -1.23925                 -0.23061
-1.30561                 -0.35199                  2.54843
-1.76984                 -0.26393                  0.75830
-1.08658                 -1.24984                 -0.22972
-1.28779                 -1.52171                 -2.26047
-0.80053                 -0.83830                 -1.96415
-1.41182                 -1.13259                 -2.01167
-0.47867                 -1.66296                 -1.48057
-1.55240                 -1.22271                 -0.60495
-0.79348                 -1.46224                 -2.57904
-1.34284                 -0.70180                 -1.68027
-0.89578                 -1.89910                 -1.14857
-0.29764                 -1.89169                 -1.32732
-0.05744                 -1.66374                 -2.25585
-1.06240                 -1.90631                 -0.90370
-1.70914                 -0.87938                  0.25839
-0.97583                 -1.71216                  0.37557
-0.76347                 -0.57070                  3.62485
-1.05527                 -1.69870                  3.16012
-1.64754                 -0.62070                  1.92947
-2.02538                 -1.43911                  0.02487
-1.94714                 -0.29497                 -0.76835
-1.60616                 -1.04989                  0.45897
-1.52509                 -1.80735                  1.56410
-0.70566                 -0.48992                 -2.85604
-2.02438                 -1.10188                  0.51889
-2.14885                 -0.53276                 -0.22266
-1.79247                 -0.44747                  0.21058
-1.12268                 -0.54004                  1.06686
-0.81774                 -0.68632                 -0.56049
-1.56397                 -1.19686                  4.10965
-0.81336                 -0.23516                 -0.13011
-1.07235                 -1.12070                 -0.37293
-1.30781                 -0.01453                 -1.83554
-1.37841                 -1.34312                 -1.69632
-1.20443                 -1.19853                 -1.67386
-1.26988                 -0.49006                 -0.40016
-0.65821                 -0.95589                  0.25823
-1.51870                 -0.91007                 -0.59047
-0.80238                 -0.53938                  0.41280
-0.98148                 -1.26436                  1.57714
-0.59577                 -1.46557                 -1.60401
-0.92345                 -1.01302                  1.21686
-0.87550                 -0.82320                  2.11630
-1.67377                 -0.88063                 -0.19495
-0.79219                 -2.28674                  1.14865
-0.85652                 -2.07617                  1.05453
-1.02627                 -0.41494                 -1.53518
-1.27198                 -1.07270                 -0.13237
-1.40844                 -0.55004                 -0.87559
-1.16627                 -0.33898                  0.45142
-1.59649                 -0.84809                 -1.12433
-1.14513                 -0.27809                 -0.85699
-0.95572                 -0.15687                  0.06842
-0.55928                 -0.71943                 -0.87580
-1.38305                 -1.21701                  1.99124
-0.79076                 -0.12949                 -1.91909
-1.05925                 -1.08351                 -0.49181
-0.26565                 -1.34488                  0.11033
-0.39167                 -1.16521                  1.68661
-0.43184                 -1.44606                  1.84463
-0.69393                 -2.26854                  2.95789
-1.46478                  0.14234                 -1.46498
-0.42645                  0.23667                 -0.92095
-1.20537                 -0.86638                  0.25628
-1.80477                  0.02051                 -2.73748
-1.47464                  0.61383                  0.83831
-1.31929                 -0.77544                  2.51027
-0.83652                 -0.80111                  2.59498
-0.15530                 -2.08412                  2.49165
-1.21730                 -1.54056                  1.54212
-0.25274                 -1.71024                  3.42637
-0.43477                 -0.81723                 -0.96749
-0.63289                 -2.15239                  4.50722
-0.68786                 -0.08936                  0.80098
-0.92779                 -0.75113                  2.18367
-0.51882                 -1.29382                  2.98736
-0.70853                 -1.54809                  1.01958
-0.79637                 -1.01309                  0.32901
-0.76842                 -1.49819                  1.80333
-0.35023                 -1.00657                  1.56710
0.12462                 -2.64709                  4.44609
-0.28909                 -0.76080                 -0.11353
-0.68456                 -1.67307                  4.01615
-0.84424                 -1.11093                  0.14278
-0.86893                 -0.47150                  0.05238
-0.46092                 -0.45338                  3.23598
-0.63574                 -1.25655                  3.89094
-1.10577                 -1.23691                  2.24342
-0.98889                 -0.25598                 -0.99709
-0.53689                 -0.90038                  1.92046
-0.62351                 -1.98469                  5.13233
-0.31990                 -1.84862                  3.67333
-1.05078                 -1.67040                  3.15372
-0.87749                 -1.51323                  2.45609
-0.43692                 -1.23512                  3.14769
-0.73961                 -0.88379                  0.80768
-0.76226                 -0.54736                  2.28460
-1.12065                 -1.16094                  3.08719
-1.04516                 -1.64698                  5.24050
-1.29478                 -1.25503                  2.88274
-0.72090                 -1.67097                  5.77356
-1.01286                 -1.19395                  5.57240
0.22863                 -0.61514                  1.67798
-1.13532                 -1.18922                  3.21791
-0.26865                 -1.39331                  2.75028
-0.58861                 -0.85361                  2.43409
-0.54425                 -1.22412                  1.88226
-0.60564                 -0.45767                  1.92811
-0.89175                 -2.23277                  6.37399
-0.23435                 -2.10892                  6.53804
-0.65079                 -0.70557                  2.54139
0.28691                 -1.72224                  4.59632
0.14092                 -2.31197                  4.79702
-0.11398                 -1.62489                  1.28480
-0.52098                 -0.53171                  3.34735
-0.35926                 -1.27631                  2.02857
-0.93104                 -1.12834                  1.34681
0.15858                 -1.55885                  2.65520
-0.21880                 -1.45316                  2.77249
0.11384                 -1.80881                  3.43093
-0.49304                 -1.09434                  0.81297
0.60356                 -1.19711                  4.06984
-0.45546                 -0.39880                 -1.05815
0.79214                 -2.60910                  6.62144
0.51800                 -0.81931                  4.27341
-0.05855                 -1.24537                  1.95965
-0.54958                 -1.35366                  3.88106
0.41848                 -1.64583                  0.98756
-0.83431                 -1.69977                  2.70317
0.31609                 -1.32768                  4.29000
-0.42891                 -1.48115                  1.61759
-0.68330                 -0.90145                  1.98019
0.49975                 -1.72409                  2.49396
-0.11102                 -1.88513                  3.63204
-0.11095                 -1.99416                  4.71489
0.29435                 -0.23743                  2.67151
0.21214                 -1.15399                  3.27393
0.50665                 -0.93957                  2.83714
0.21376                 -1.52428                  5.11324
0.71077                 -0.82652                  1.91524
0.52936                 -0.46104                  1.94432
0.56590                 -1.45939                  3.89009
0.20346                 -0.66491                  2.20984
0.34508                 -0.96454                  1.47788
0.09053                 -1.60314                  4.86686
-0.42864                 -1.12750                  2.13950
0.95263                 -0.94445                  3.43809
-0.86104                 -1.56773                  1.70192
-0.19220                 -0.65068                  3.99061
0.34074                 -2.02411                  3.40460
0.11612                 -1.15505                  1.66979
0.32112                 -1.18056                  2.09479
0.15344                 -1.41798                  1.41701
0.02424                 -1.47827                  4.63145
0.31538                  0.06971                  3.52938
0.33140                 -2.28253                  3.72802
0.33160                 -0.58551                  1.97361
0.17350                 -0.47667                  2.91311
0.05848                 -1.39393                  5.89491
0.56339                 -0.75099                  2.67110
-0.37042                 -0.75188                  0.07832
0.01471                 -0.88839                  3.70797
1.23907                 -2.00651                  4.28527
-0.01013                 -1.90770                  3.78810
0.26917                 -1.52186                  2.90465
0.66908                 -1.75383                  2.84466
0.71994                 -0.88742                  4.25799
-0.16889                 -1.26034                  1.81741
-1.14513                 -1.22562                  2.76954
0.04377                  0.56149                  3.37214
0.09482                 -1.86871                  1.45509
0.06114                 -0.91557                  1.44841
-0.48087                 -1.37028                  1.98983
0.25014                 -1.27313                  2.21786
0.36481                 -0.73094                  2.27277
0.17276                 -2.68442                  2.83941
0.44168                 -1.96621                  5.53016
0.63749                 -1.52319                  1.73848
0.17863                 -2.72259                  3.88878
0.81541                 -0.72805                  2.24857
0.09413                 -1.67888                  1.05773
-0.21856                 -1.71904                  1.41366
-0.66740                  0.95219                  1.51503
0.03553                 -0.53945                  1.84503
-0.63483                 -1.06499                  1.94694
0.39258                 -0.63180                  2.59709
-0.20521                 -1.17382                  1.31243
0.50525                 -0.68871                  1.70965
0.57001                 -0.44091                  1.92795
0.36532                 -0.74915                  2.67418
0.81191                 -0.15864                  2.05431
0.15287                 -1.26364                  3.91684
0.39196                 -0.27400                  2.97113
0.06892                 -0.21123                  1.41869
0.13888                 -1.72043                  4.07200
0.74725                 -0.20116                  2.28630
1.54286                 -1.53395                  5.38275
0.64153                 -0.78270                  2.85323
0.33110                 -0.04836                  2.29107
0.34222                 -0.37943                  3.65388
0.28953                 -0.02261                  2.77866
0.35513                 -0.86062                  4.72827
0.32745                 -0.55627                  2.29073
0.41088                 -2.02160                  4.22230
0.24097                 -1.31505                  1.54915
0.60383                 -1.03788                  2.28511
0.13249                 -0.40411                  3.02287
0.57698                  0.18835                  0.50954
0.82984                 -1.35459                  2.35036
0.30449                 -0.41469                  2.50396
0.33779                 -0.35762                  3.40328
0.91783                 -1.55088                  1.33920
0.27579                 -0.61329                  2.46569
1.54944                 -0.04167                  3.61684
0.37043                 -0.66099                  0.97999
0.61285                 -0.58256                  0.89205
-0.20308                  1.00204                  1.27997
0.17271                  1.03193                  1.03986
0.04167                  0.03463                  2.09912
0.04028                 -0.28755                  1.53741
0.24037                 -0.11161                  1.25486
-0.16286                 -0.24789                  1.96555
1.06578                  1.13210                  3.12307
0.87867                 -0.58436                  3.19636
0.66529                 -0.22368                  0.84866
0.12609                 -0.51183                  2.36917
0.76864                 -0.20372                  4.55031
-0.72112                  1.22569                  2.45952
0.99688                 -0.01524                  5.92624
0.70440                 -0.03468                  1.94787
0.61698                  0.69089                  2.65309
0.67137                 -1.14463                  0.10649
-0.37962                 -0.65584                  0.29770
1.19985                 -1.28942                  2.74864
-0.05830                 -1.59027                  1.90766
0.44029                 -0.56199                  3.01812
0.45510                 -2.10446                  2.03304
1.19052                 -1.17390                  3.54091
0.73910                 -0.98775                  1.94792
0.66163                  0.00343                  3.26242
0.25116                 -1.36196                  2.66051
0.51227                 -1.54374                  3.84058
0.66729                 -0.62625                  2.65596
0.25952                 -1.46229                  1.31668
0.83191                 -1.45510                  0.89246
0.41012                 -1.28128                  2.01094
