>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0.27109                 -0.04526                 -2.20492
-0.10185                 -1.22232                 -4.37668
-0.21215                 -0.14200                 -2.60670
0.17935                  0.61061                 -3.55387
-2.05165                 -0.68809                 -5.35529
-0.53192                 -0.69898                 -3.62281
-0.39641                 -0.12653                 -3.25282
0.50883                 -0.00556                 -1.98203
-0.68953                 -0.08674                 -1.24684
1.10773                 -0.61048                 -2.53173
-0.68785                 -0.78032                 -1.87516
0.72480                 -0.39460                 -3.33446
-0.77147                 -1.46997                 -1.93341
-0.16409                 -0.34993                 -2.84227
-0.08945                  0.07230                 -0.65020
1.06514                 -1.47046                 -4.19233
0.72401                 -0.49626                  0.65945
0.71719                  0.37772                  0.21646
0.26043                 -0.05960                 -1.91790
0.24887                 -0.78578                  1.33467
0.28965                 -0.45493                 -1.81410
-0.07536                 -0.15405                 -2.48557
-0.87396                  0.01588                 -1.95258
0.47415                 -0.37824                 -4.36333
0.05174                 -0.32069                 -4.05646
-0.43529                  0.62861                 -1.97816
-0.18329                 -0.74980                 -3.39018
-0.84168                  0.55417                 -1.53374
-0.54785                  0.43791                 -1.33042
-0.05240                 -0.29797                 -2.99639
-0.60748                  0.11463                  0.55931
-1.02583                 -0.35297                 -2.14522
-1.44919                  0.91558                 -0.42950
-0.97367                  0.31884                 -1.00289
-1.00214                  0.47394                  0.60078
-0.87823                 -0.31635                 -0.73649
-0.87677                  1.50108                  2.67078
0.47454                 -0.42615                 -4.43680
-0.01189                  1.32898                  0.56866
-0.30150                  0.43019                 -0.64572
-0.40629                  0.56792                 -2.13483
-0.55660                  0.71763                  0.55552
0.41857                  0.96496                 -2.73983
0.25869                  0.31427                 -0.99390
1.05533                 -0.64213                 -1.67690
0.11411                  0.20591                 -2.16264
-0.47239                  0.71991                 -2.66107
-1.26442                  0.57609                  0.17936
-0.40778                  0.64438                 -2.13030
-0.17213                  0.66737                 -0.64556
-0.40152                  0.06871                 -0.85832
-1.28013                  0.01527                 -0.36421
-0.66270                  0.84391                 -0.32254
-1.33256                 -0.44618                 -0.98951
-0.52691                  0.76287                 -0.10296
-0.56512                  0.54927                  0.91490
-0.88977                  0.91811                 -0.24154
0.15231                 -0.96448                 -1.94992
-0.23080                  0.21615                 -1.47951
0.50867                  0.66042                 -2.96532
-0.36403                  0.25769                 -0.95149
-0.41893                  0.23986                 -2.48106
0.69930                 -1.13329                 -0.72174
0.68981                 -0.30375                 -3.09618
-0.08060                  0.45413                 -1.36263
0.20755                  1.03866                 -2.00209
0.04602                  0.10304                 -3.50220
-0.53243                  0.13051                  1.13217
-0.87149                  1.37045                 -0.22642
0.59310                  0.92589                 -2.59452
-0.42783                  1.07299                 -0.99376
0.85439                  0.44316                 -1.65647
-0.40881                 -0.84679                 -0.70886
-0.04573                  0.43058                  0.04211
-0.05768                  0.96886                  0.55437
-0.34659                  0.62707                 -1.86125
0.35238                  0.58418                 -4.38688
0.03752                 -0.36575                 -1.01853
-1.10881                  0.19386                 -0.76821
-0.79037                  0.89762                  0.23773
-0.00103                 -0.05771                 -1.28263
0.50790                  0.14702                 -2.79572
-0.20180                 -0.38535                 -1.27760
-0.07485                 -1.30647                  1.66017
-1.05251                 -0.72652                 -0.01281
-0.29569                 -0.00597                 -1.42606
-0.26290                 -0.52445                 -0.44712
-2.09585                  1.44990                  0.84961
-1.34298                  0.10122                  0.48727
0.76620                  0.17741                 -2.88611
0.34895                  0.76089                 -3.23307
-1.15643                  0.58533                  1.57116
-1.19396                  0.81788                 -1.91032
-0.59872                  1.18747                 -0.90426
-0.44193                  0.75747                 -1.23221
-0.15425                 -0.52263                 -1.86695
-0.00229                  0.58503                  0.62925
-0.03582                 -0.03148                 -0.17951
-0.74571                  0.05137                  0.93867
-0.40133                  0.81542                 -2.10343
0.11928                 -1.37295                  2.25303
0.40673                 -0.28818                 -4.49577
-0.47692                 -0.03747                 -2.55182
-0.94992                  0.39253                 -2.26080
-1.29807                  1.13803                 -2.79829
-1.34623                  1.40206                 -3.22779
-0.57836                  2.41680                  0.75662
-0.93675                  2.00251                  0.40337
-1.17486                  2.23233                 -2.20681
-1.61523                  2.31289                 -0.29453
-0.26227                  2.87940                 -2.54571
-0.80675                  1.41869                 -0.64206
-1.71570                  1.49768                 -1.98601
-0.51973                  1.43697                 -2.09799
-1.82181                  0.82837                 -3.24936
-0.54379                  1.33626                 -0.13792
-0.62643                  0.72819                 -2.11485
-0.83676                  1.07028                 -2.64939
-0.69204                 -0.71044                 -0.84521
0.14308                  0.09606                 -1.98608
0.23155                  0.03668                  0.85435
1.19072                  1.21850                 -0.15455
0.02315                  0.63212                 -0.82781
-0.29369                  1.04689                 -0.01337
-0.69879                  1.47670                  0.60340
0.09984                  0.20543                  0.25681
-0.30091                  2.76452                 -0.26423
-0.65892                  2.38202                 -3.72875
-0.72327                  1.88021                 -1.27191
-0.18400                  0.27290                  2.95698
-1.23456                  1.81212                 -1.38789
-0.58979                  1.62121                 -1.03586
-0.75253                  0.35262                 -0.05031
-0.04695                  0.92268                  1.89312
-0.83721                  0.88558                  2.73467
-0.73777                 -0.40302                  1.95146
-0.37780                  0.24842                  2.82568
-1.08679                 -0.11536                  0.92500
-1.22012                  0.08005                  1.76291
-0.00909                 -0.19530                  2.41280
-0.20389                 -0.88271                  2.70737
-0.58607                 -0.48560                  1.97459
-0.26885                  0.31156                  2.18080
0.39098                  0.53884                 -0.52399
-0.10908                 -0.09720                  2.51163
-0.07984                  0.13650                  1.29114
-0.47924                  0.84180                  0.63218
-0.32812                 -0.24954                  1.07767
0.55377                  0.24031                  0.28469
0.11808                  0.80880                  0.48598
0.31377                  0.73475                  1.33983
0.05601                 -0.30214                  1.97142
0.70839                 -0.48366                  1.56165
0.75966                  1.04670                 -0.04315
0.21233                  1.27342                 -0.88530
-0.35750                  0.91613                  0.49508
-0.92713                 -0.21133                  2.24902
-0.42246                  0.63502                  0.73578
-1.28380                  1.30713                 -0.74324
0.24292                  0.72463                  0.80605
0.07113                  0.56462                  1.00779
-1.89691                  0.05513                  0.75633
-0.09243                  0.97188                  0.70514
-1.11065                  0.17307                  2.05580
-0.89189                 -0.45992                  2.71571
0.02641                  0.13644                  1.18871
-0.68472                  0.99900                  2.75408
-0.82374                  0.40782                  0.66350
0.17031                 -0.37665                 -0.90447
-1.59358                  0.52374                  0.49932
-0.22216                  0.88692                  0.88112
-1.75837                  0.45860                 -0.65403
-1.22863                 -0.57364                  2.30577
-0.57845                  0.89332                 -0.67507
-0.33180                  0.01953                 -2.01591
-0.96484                  0.30617                  2.25264
-0.92842                  1.38254                  0.13880
-0.27513                  0.58068                  0.58712
-0.78305                 -0.32093                  2.65998
0.70034                  0.20611                  0.92437
0.00150                  1.18304                  2.18506
-0.86248                  0.02309                  0.98182
-0.32864                  0.59915                  2.89398
-0.02118                  0.37746                  2.20310
-0.15107                  0.03661                  1.04222
0.33816                  0.53794                 -0.63855
-0.26263                  0.12073                  1.23235
-0.60291                  0.52582                  2.35236
0.17371                  0.85590                  0.33746
-0.67927                  0.76953                  0.21910
-0.99938                  0.89546                 -0.78086
0.05102                  0.98217                  0.17999
-1.19081                  0.81049                  3.28977
0.11114                  1.16502                  1.34783
-0.58378                  0.65242                 -0.61374
-0.32042                  0.51365                  0.23351
1.08584                  0.84955                 -1.18648
-0.60747                  0.74054                 -1.04923
-0.55187                  0.75493                  0.27365
0.07841                  0.10687                  3.53853
0.47289                 -0.02442                  1.77454
-0.05403                  0.86241                  2.75749
-0.37759                  1.04978                 -0.55133
0.25344                  0.18569                  1.59550
-0.40342                  0.75118                  2.45387
0.44095                  0.87426                 -0.47228
-0.07900                  1.53378                 -0.57528
0.67741                 -0.10030                  1.72947
-0.00765                  0.67037                  0.62880
-0.44340                  0.80883                  1.39717
0.25788                  0.76097                  2.57577
0.15693                  1.61919                  0.90113
-1.35483                  1.26142                 -1.78333
-0.00617                  0.88397                 -1.38679
0.55007                  0.79701                 -0.57362
-0.19738                  0.07449                 -1.11873
0.49781                  0.07630                 -2.93070
-0.26636                  0.81541                  1.04940
1.24799                  1.16248                 -0.56763
-0.75616                  0.35158                 -0.72059
0.32761                  0.75733                 -0.69120
0.47763                  1.18242                 -1.64822
-1.44001                  1.07352                 -1.34252
-0.68152                  0.81852                  0.36847
1.59821                  1.44389                  0.63569
-0.30063                  0.91999                  1.60011
-0.26526                  0.79341                  0.48468
1.07257                  0.59485                  0.86151
-0.28669                  1.21492                  1.26191
-0.02324                  0.67717                 -0.50134
-0.17235                  0.37523                 -0.63429
-0.09164                  0.60242                  1.12228
0.59435                  0.45495                 -1.07575
0.78388                 -0.51059                  3.01018
-0.38621                  0.68608                  0.47418
0.50462                  0.21438                 -1.59467
-0.06295                  0.86885                 -0.30184
-0.19407                  0.84142                 -1.85259
-0.84405                  0.32088                 -1.39218
-1.07431                 -0.25279                 -1.69168
-0.11966                 -0.63388                 -0.45107
-0.37952                  1.51464                  0.87716
-0.44878                  0.78068                 -0.38962
0.24288                  1.37150                  3.90510
-0.61473                  1.77779                  1.06402
-0.41977                  0.10837                 -3.79957
-0.24876                  0.33352                  1.01182
-0.09972                 -0.37358                 -0.88657
-0.86983                  0.46844                  2.11774
0.20012                  0.34662                 -0.38408
0.02364                  0.61577                 -0.77562
0.89713                  0.16182                  0.38470
-1.08980                 -0.47034                 -2.36512
-0.87537                  0.31733                 -1.55104
0.14082                  1.31933                  0.12492
-0.29977                  0.94914                  1.57175
-0.91757                  1.01031                 -2.34789
-0.97634                 -0.13307                  1.26887
-0.81977                  0.42217                 -0.94973
-0.38610                  0.27548                  1.28177
-0.75300                  0.23208                 -0.69798
-0.87567                  1.25379                  1.53954
1.27061                  0.77465                 -0.29792
0.41573                  0.92815                  1.04136
-0.10797                 -0.21399                 -0.46954
0.30765                  1.07140                  2.73943
-0.03128                  0.36361                 -0.44480
-0.52873                  0.53029                 -2.84836
-1.57831                  1.43388                  0.02480
0.37279                  0.88903                 -0.71499
-1.63904                  0.55597                 -2.13206
-0.10076                  1.29068                 -0.46114
-1.59630                 -0.63637                 -2.65444
-0.66365                 -0.00906                 -3.16801
0.31841                 -0.43728                 -1.72142
0.00366                  0.01159                 -2.36742
-0.54805                  0.28889                  1.98885
-1.11099                  0.64501                  0.95332
-0.52350                  1.04002                  0.60125
0.38254                  1.29692                  3.07943
0.14635                 -0.71534                  1.29621
-0.23059                 -0.10716                 -4.17702
-0.09774                 -0.06137                 -1.38256
-0.97210                 -0.98603                 -1.85204
0.04101                  0.52670                 -0.63460
0.33874                  1.03982                  1.56115
-0.28006                  0.10356                 -2.37246
-0.77480                 -1.14507                 -5.16721
-0.58894                 -1.87873                 -4.91464
-0.39356                 -1.17633                 -3.95200
-0.30794                  0.89146                 -1.72837
-0.15336                  0.15506                 -1.17929
-0.59980                 -1.44204                 -1.35467
0.77046                 -0.72803                 -3.71418
-0.94343                 -1.36354                 -2.72074
0.49370                 -1.08323                 -2.80068
0.26647                  0.75005                  1.32189
-0.79975                 -1.80556                 -1.49470
-0.84682                 -0.75882                 -1.43894
-0.77858                 -0.94164                 -2.26980
-0.51391                 -0.94325                 -0.22469
-1.05011                 -1.58262                 -3.87531
-0.72505                 -1.49819                 -2.12906
-0.37307                 -0.59939                 -1.73797
0.22623                 -1.53215                 -5.03411
-0.07713                 -1.19290                 -3.03021
0.86668                 -0.44171                 -2.67126
-1.12103                 -0.10158                  0.39238
-1.14760                 -0.86525                 -1.93066
-1.18179                 -0.66425                  0.76099
0.85282                 -1.67869                 -3.58595
-0.18521                 -1.14866                 -5.24093
-1.07845                 -0.42349                 -4.21459
0.64567                 -0.93910                 -2.64804
0.00415                 -0.14725                 -2.41825
1.25977                 -0.96771                 -2.93632
0.58264                 -1.65512                 -4.30801
-0.80817                 -1.26522                 -1.53197
0.54992                 -1.41844                 -4.43980
-1.52043                 -2.30997                 -3.49255
-0.14117                 -0.39265                 -0.61566
-0.89220                  1.17231                  0.85057
0.26207                 -0.75442                 -3.32877
-0.91017                 -0.36620                 -0.21617
0.71357                 -0.62042                 -3.12581
0.16348                 -0.61518                 -1.43007
1.03938                  0.57496                 -1.92009
-0.31906                 -0.17116                  2.63004
-0.42268                 -1.21570                 -1.51865
-1.63370                 -1.86318                  2.31497
-0.39400                 -0.62693                 -0.23652
-0.92452                  0.09950                 -1.34299
-0.43785                 -1.42741                 -1.65163
-1.32139                 -1.37463                 -0.14465
-1.16816                 -1.04042                 -1.45470
0.10909                 -1.74947                 -2.51805
-1.37770                 -0.12073                  1.77641
-0.08690                 -1.03248                 -1.29392
-1.20953                 -1.87603                 -1.51737
-0.84913                 -1.04764                 -3.52507
0.63068                 -2.86118                 -5.49179
-0.29729                 -0.99040                  1.86119
-0.98004                 -0.38274                 -1.83888
-1.05585                 -0.27005                 -0.60425
-1.55363                  0.06037                  1.94215
-0.73202                 -0.21325                  2.88730
-0.45575                 -0.84564                 -1.54345
-1.21366                 -0.94775                 -0.61460
-1.17962                 -1.84506                  0.06057
-0.66951                 -1.34053                 -0.20926
-1.01190                 -1.52967                 -2.50915
-0.44652                 -1.91178                 -0.65046
-0.67989                 -1.27302                 -0.88277
-1.01824                 -0.77706                 -2.08039
0.55746                 -1.18863                 -3.62524
-0.93621                 -1.90701                 -0.50626
-0.34888                 -1.45237                 -1.37482
-1.89888                 -0.16574                  3.98630
-1.40046                 -0.54934                  3.75748
-0.67993                 -0.72657                 -1.74676
-1.15266                  0.53202                  4.01712
-0.61930                  0.11345                 -0.06334
-0.46063                 -0.16328                  0.03606
-0.94630                 -0.05808                  1.34008
-0.21077                 -1.64607                 -3.07181
0.50828                 -2.83019                 -2.98917
-0.37125                 -2.16243                 -3.25299
0.46253                 -2.24333                 -5.03135
0.75668                 -1.66289                 -5.96325
-1.12845                 -0.95015                 -1.36869
-0.69274                 -1.62295                 -3.33119
0.39042                 -0.81624                 -3.15902
-0.87634                 -1.07584                 -1.51286
0.04878                 -1.72238                 -6.48011
0.26711                 -0.90506                 -3.65656
-0.59352                 -0.59393                 -2.99695
-0.50869                 -2.93312                 -2.49411
-1.02810                 -1.52215                 -0.90345
-0.60673                 -1.00166                  1.92862
-0.06435                 -2.06978                 -0.98919
-1.56156                  0.79782                  4.90294
-1.06224                 -0.19172                 -1.60154
0.21020                  0.27504                  1.56461
-0.82478                 -1.47217                 -1.46139
-0.73590                 -0.42613                 -2.60188
-0.94082                 -1.21024                 -0.26348
-1.48342                 -0.91196                  0.00686
-0.66520                 -1.47603                 -2.82118
-1.20690                 -0.63380                 -0.12205
-0.84008                 -2.22003                 -2.23041
0.04233                 -1.97015                 -4.89601
-0.78510                 -1.15738                  0.26255
-0.62718                 -1.13449                 -3.49705
-0.38408                 -1.11251                 -2.20866
-1.76332                 -0.02532                 -0.35894
-0.69600                 -0.60533                 -0.27246
-1.01406                  0.50330                  3.20028
-0.58003                 -0.78714                 -1.96436
-0.26106                 -1.22664                 -0.02657
-0.21018                 -1.96669                 -1.01885
-0.06549                 -1.47527                 -1.21626
-0.16876                 -1.30629                 -0.33580
-0.87001                 -0.51932                  0.49171
-0.95447                 -0.11354                  1.41958
0.06408                 -1.86682                 -1.20057
-0.26986                 -1.22572                 -3.07123
-0.31881                 -1.79739                 -0.77562
-0.34583                 -2.73167                 -1.07655
0.44267                 -1.97287                 -3.51998
-0.93878                 -2.46882                 -1.53822
-1.00482                  0.49977                  1.99143
-0.01697                 -1.34572                 -3.72100
-2.07159                 -0.90780                  1.17204
-1.43065                 -0.85312                  0.46431
-1.50356                 -1.20879                  0.22467
-0.80557                 -0.59172                  0.01857
-1.36961                 -1.73449                 -1.03667
-1.54328                  0.08989                 -0.42545
-1.12179                 -1.29905                 -0.28633
-1.52226                 -1.59870                 -3.69861
-1.14528                 -1.88230                  1.10323
-1.00484                 -0.13484                 -1.37675
-0.82273                 -0.56255                 -2.45129
-1.40573                 -1.73321                 -0.70871
-0.07940                 -1.76905                 -1.46398
-0.55474                 -1.59433                  1.47146
-0.06422                 -0.98981                 -0.71640
-1.15852                 -1.33942                  0.18957
-1.35872                 -0.38166                  2.39089
-1.87811                 -0.04516                  0.30061
-1.18416                 -1.29694                 -0.08508
-1.12184                 -1.62869                 -2.05215
-0.44469                 -1.12990                 -1.48373
-1.55262                 -1.09290                 -1.61978
-0.59555                 -1.61766                 -1.02473
-1.61264                 -1.28074                 -0.64597
-1.04707                 -1.49156                 -2.32424
-1.41505                 -0.70313                 -1.80482
-0.90028                 -1.98372                 -0.90705
-0.31828                 -1.77788                 -1.49077
0.22997                 -1.84257                 -2.11606
-1.10398                 -1.99769                 -0.89302
-1.64156                 -1.05559                  0.79373
-0.79992                 -1.76177                  0.34272
-0.67058                 -0.72376                  4.21851
-0.84392                 -1.76946                  2.76094
-1.39325                 -0.77957                  2.13042
-2.06169                 -1.35140                 -0.12101
-1.64394                 -0.30782                 -1.31254
-1.68905                 -1.02298                 -0.02344
-1.64093                 -1.90495                  1.87472
-0.67619                 -0.59797                 -3.08078
-1.87927                 -1.08312                  0.15843
-2.13966                 -0.63081                  0.06048
-1.82589                 -0.52643                  0.37769
-1.29034                 -0.38788                  0.83941
-0.94304                 -0.62426                 -0.70852
-1.45721                 -1.46830                  4.27345
-0.48144                 -0.10519                 -0.94639
-0.89274                 -1.51140                 -0.74138
-1.31254                 -0.83021                 -2.73022
-1.20365                 -1.64143                 -1.92666
-1.13157                 -1.52111                 -2.01513
-1.31985                 -0.67789                 -0.40827
-0.76873                 -1.47629                 -0.30488
-1.67690                 -1.20232                 -0.95713
-0.81286                 -0.69180                  0.54911
-1.10500                 -1.66954                  1.79013
-0.49922                 -1.38413                 -1.70604
-0.83334                 -0.66571                  0.40159
-0.90087                 -0.82877                  1.69080
-1.47817                 -1.02187                 -0.46819
-0.54074                 -2.61525                  1.37087
-0.83051                 -2.06186                  1.05780
-0.91421                 -0.60658                 -1.61403
-1.15099                 -1.40607                  0.05229
-1.51245                 -0.74190                 -0.91728
-1.02166                 -0.74469                  0.26713
-1.53622                 -1.25783                 -0.65972
-1.07756                 -0.72767                 -0.74925
-0.58938                 -0.15873                 -0.15387
-0.12581                 -1.16433                 -1.39134
-1.09988                 -1.56463                  1.98477
-0.50461                 -0.70716                 -1.77812
-0.80845                 -1.22293                 -0.26578
0.08170                 -2.14589                  0.98014
-0.20640                 -1.09653                  1.65598
-0.10259                 -1.73793                  2.24861
-0.33110                 -2.66788                  3.39963
-1.49923                  0.27757                 -2.08271
-0.40183                  0.21590                 -1.49858
-0.86604                 -1.31694                  1.07453
-1.49445                 -0.24171                 -2.45970
-1.19088                  0.70983                  0.85792
-0.40738                 -1.06935                  4.21048
-0.31354                 -0.92579                  2.98046
0.48515                 -2.61027                  3.41475
-0.92193                 -1.89543                  2.66506
0.14249                 -1.45670                  3.30763
0.10621                 -1.06508                 -0.11595
-0.00190                 -2.70550                  6.20837
-0.13801                 -0.52219                  1.89030
-0.75895                 -1.02316                  2.76289
-0.08275                 -2.49874                  6.10600
-0.32577                 -2.08053                  1.65605
-0.63766                 -1.37997                  0.55962
-0.76406                 -2.00255                  2.27116
0.10180                 -1.44763                  2.96140
0.66765                 -3.24010                  6.11940
-0.45006                 -0.22195                 -2.57952
-0.74708                 -2.34303                  5.07828
-0.68035                 -1.49752                  0.47233
-0.86306                 -1.00195                  0.56817
0.22474                 -0.66008                  3.94869
-0.22829                 -1.80807                  5.06196
-0.44712                 -2.04612                  4.89632
-0.99857                 -0.58770                 -1.02566
-0.24667                 -1.65996                  3.61221
-0.75501                 -2.44201                  5.68854
0.55667                 -2.22031                  5.55537
-0.84496                 -2.33234                  4.99761
-0.42264                 -1.44202                  2.86002
0.57816                 -1.01048                  4.70183
0.36800                 -1.08039                  3.22483
-0.88791                 -0.30634                  1.85209
-0.76421                 -1.58769                  4.99212
-1.15876                 -1.95403                  6.36679
-1.09981                 -1.68567                  3.66885
-0.49339                 -1.21885                  5.54966
-0.85563                 -1.10194                  6.15101
0.21164                 -0.14472                  0.50352
-1.48288                  0.17080                  0.10481
-0.07849                 -0.95855                  2.31108
-0.26758                 -0.78929                  2.32374
-0.37324                 -1.28927                  1.17485
-0.25209                 -0.71649                  2.46640
-0.30766                 -2.56318                  7.28180
-0.10183                 -1.80648                  6.14593
-0.34608                 -0.63178                  2.61431
0.48052                 -1.97777                  4.75264
0.33512                 -2.14773                  4.93077
0.11381                 -1.75726                  0.65483
-0.50634                 -0.04463                  2.87386
-0.26456                 -1.33384                  2.55966
-0.72772                 -1.31481                  3.00708
0.42370                 -1.96468                  3.88278
-0.05059                 -1.39283                  2.99020
0.52861                 -2.21161                  5.15164
-0.21530                 -1.25602                  1.70632
0.83452                 -1.37741                  4.63857
-0.23248                 -0.45157                 -0.80406
1.10695                 -2.65506                  6.94754
0.90961                 -1.06992                  5.21254
0.32416                 -1.12172                  1.98692
-0.53124                 -0.95188                  2.80790
0.60165                 -1.68563                  1.29479
-0.77748                 -1.52448                  2.24229
0.54918                 -1.04702                  3.77202
-0.04862                 -1.50683                  1.98052
-0.77378                 -0.81891                  1.91475
0.55370                 -1.37386                  1.71073
0.29144                 -2.01669                  4.16472
0.29059                 -1.93462                  4.83043
0.38444                 -0.53205                  3.61703
0.46424                 -1.44999                  4.38043
0.91751                 -1.09020                  3.35706
0.54601                 -1.49654                  5.24193
0.54290                 -0.55347                  1.61489
0.59084                 -0.30577                  1.97139
0.70379                 -1.26134                  3.81600
0.56395                 -0.53502                  1.94591
0.43328                 -0.47875                  0.62565
0.23109                 -1.41808                  4.43388
-0.48556                 -0.85117                  1.98736
1.07215                 -0.52478                  2.69487
-0.55531                 -1.47065                  1.50881
0.26533                 -0.28541                  2.97876
0.57183                 -1.76424                  2.68328
0.26674                 -0.90774                  0.98051
0.64695                 -1.30140                  2.21013
0.36686                 -1.76431                  0.45089
0.11670                 -1.67543                  5.23904
0.65654                  0.00528                  3.68364
0.57510                 -1.93347                  3.44295
0.51554                 -0.31153                  2.71237
0.32290                 -0.20146                  2.75800
0.49083                 -1.08735                  6.14908
0.63523                 -0.75339                  3.62083
-0.55189                 -0.26844                 -0.75314
0.04838                 -0.83482                  3.84534
1.21321                 -2.01593                  4.79982
0.10863                 -2.27194                  4.92025
0.37939                 -1.90545                  2.67741
0.78944                 -1.78483                  3.35079
1.01322                 -1.14825                  4.25611
0.26640                 -1.23563                  0.87388
-1.05025                 -1.48278                  3.36262
0.03566                  0.77003                  2.48701
-0.13553                 -2.13761                  3.06282
0.11967                 -0.64235                  2.05350
-0.40306                 -1.52835                  2.75363
0.42695                 -1.15148                  1.68545
0.49165                 -1.06177                  2.65506
0.37320                 -2.62176                  2.60604
0.43040                 -1.99680                  5.80056
0.56900                 -1.61812                  1.88234
0.17857                 -2.79774                  4.19356
0.78373                 -0.79776                  2.44092
0.13898                 -1.83048                  1.49108
-0.07374                 -2.02733                  1.47815
-0.65489                  0.86597                  1.70231
0.17064                 -0.76352                  2.16039
-0.82356                 -0.68392                  1.84724
0.50607                 -1.08561                  2.97958
-0.39306                 -0.95563                  1.66309
0.30851                 -0.72951                  2.55738
0.55162                 -0.57729                  2.28981
0.27520                 -0.53679                  2.66205
0.90986                 -0.46617                  2.23928
0.27875                 -1.78582                  4.22389
0.48261                 -0.59924                  2.98163
0.27193                 -0.39994                  0.72695
0.00910                 -1.74498                  4.59665
1.06972                 -0.82899                  1.91357
1.76745                 -1.97164                  5.12095
0.86403                 -1.09047                  2.13530
0.41412                 -0.21613                  2.11723
0.07589                  0.23620                  4.00578
0.23027                 -0.20515                  3.22073
0.32156                 -1.00899                  5.02440
0.48072                 -0.79265                  2.13122
0.18363                 -2.11176                  5.20301
0.19959                 -1.37514                  1.80906
0.65525                 -1.36388                  2.20767
-0.21214                  0.04661                  3.93917
0.55100                 -0.18094                  0.45479
0.55400                 -0.86018                  3.41167
0.33094                 -1.07081                  2.81991
0.23006                 -0.43231                  4.18580
0.95418                 -1.79014                  1.03843
0.30599                 -0.99792                  2.46840
1.51367                 -0.22053                  3.68408
0.34039                 -0.95826                  1.13366
0.64385                 -0.63537                  0.60344
-0.20102                  0.80981                  1.19134
-0.00515                  0.97159                  1.68143
-0.08798                 -0.19040                  2.55649
-0.11637                  0.12580                  1.84402
0.23096                  0.08439                  1.08964
-0.25904                 -0.21927                  2.16831
0.96178                  1.09062                  3.36440
0.91290                 -0.68673                  2.89972
0.64453                 -0.69323                  0.71588
0.17352                 -1.33173                  2.16297
0.59533                 -0.34253                  5.04901
-0.75024                  1.10405                  2.39183
0.70979                 -0.25174                  6.97729
0.66183                 -0.16678                  1.99227
0.57768                  0.38501                  2.54159
0.75009                 -1.79685                 -0.49788
-0.39977                 -1.17753                  0.27905
1.13636                 -1.52967                  2.82331
-0.05345                 -1.98449                  1.73923
0.45065                 -1.00634                  2.67008
0.33165                 -2.58220                  2.32006
1.01421                 -1.20812                  4.12211
0.67325                 -1.66082                  2.02462
0.61783                 -0.41417                  3.16472
0.15584                 -1.82813                  2.77659
0.58328                 -1.85028                  3.15989
0.51988                 -0.82726                  3.15138
0.23498                 -1.65454                  1.12735
0.82865                 -1.50215                  0.60257
0.28743                 -1.74221                  2.26940
