>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> SPP >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0.26683                 -0.03912                 -2.21691
-0.10612                 -1.21619                 -4.38866
-0.21641                 -0.13586                 -2.61869
0.17508                  0.61675                 -3.56585
-2.05591                 -0.68195                 -5.36728
-0.53618                 -0.69284                 -3.63479
-0.40067                 -0.12039                 -3.26480
0.50457                  0.00057                 -1.99402
-0.69380                 -0.08061                 -1.25883
1.10346                 -0.60434                 -2.54371
-0.69211                 -0.77418                 -1.88715
0.72054                 -0.38846                 -3.34644
-0.77574                 -1.46383                 -1.94539
-0.16835                 -0.34380                 -2.85426
-0.09372                  0.07844                 -0.66218
1.06088                 -1.46432                 -4.20431
0.71974                 -0.49012                  0.64747
0.71293                  0.38386                  0.20448
0.25616                 -0.05346                 -1.92988
0.24460                 -0.77964                  1.32269
0.28539                 -0.44879                 -1.82609
-0.07962                 -0.14791                 -2.49755
-0.87822                  0.02202                 -1.96456
0.46989                 -0.37210                 -4.37531
0.04748                 -0.31455                 -4.06844
-0.43955                  0.63475                 -1.99014
-0.18755                 -0.74366                 -3.40216
-0.77185                  0.33308                 -2.02351
-0.33858                 -0.21369                 -2.72158
-0.34168                  0.58980                 -1.16513
-0.58059                  0.02403                  0.34568
-0.97810                 -0.50891                 -2.49395
-1.49054                  1.03772                 -0.20126
-0.80582                 -0.21512                 -2.12949
-0.44227                 -1.29560                 -3.06256
-0.83160                 -0.47085                 -1.07756
-0.23453                 -0.53848                 -1.51595
0.27237                  0.20765                 -3.17302
0.31404                  0.28571                 -1.56744
-0.26381                  0.30275                 -0.92691
-0.38902                  0.50540                 -2.28458
-0.39720                  0.20108                 -0.50030
0.67910                  0.12440                 -4.43462
0.18064                  0.55660                 -0.53878
0.74611                  0.34093                  0.23320
0.17620                 -0.00065                 -2.59087
-0.54804                  0.95495                 -2.22753
-1.26868                  0.58223                  0.16738
-0.41204                  0.65052                 -2.14228
-0.01651                  0.16076                 -1.63814
-0.40579                  0.07484                 -0.87030
-1.28439                  0.02141                 -0.37619
-0.66696                  0.85005                 -0.33452
-1.33682                 -0.44004                 -1.00150
-0.53117                  0.76901                 -0.11494
-0.56938                  0.55541                  0.90292
-0.89403                  0.92424                 -0.25352
0.14805                 -0.95834                 -1.96190
-0.23506                  0.22228                 -1.49150
0.50441                  0.66655                 -2.97730
-0.36829                  0.26383                 -0.96348
-0.42319                  0.24600                 -2.49304
0.69504                 -1.12715                 -0.73372
0.68555                 -0.29761                 -3.10816
-0.08487                  0.46027                 -1.37461
0.20329                  1.04479                 -2.01407
0.34034                 -0.82425                 -5.07491
-0.53669                  0.13664                  1.12019
-0.87575                  1.37659                 -0.23840
0.58884                  0.93203                 -2.60650
-0.04394                 -0.12117                 -2.93147
0.74235                  0.78158                 -1.14116
-0.41307                 -0.84065                 -0.72084
-0.04999                  0.43672                  0.03013
-0.06194                  0.97499                  0.54238
-0.35085                  0.63321                 -1.87323
0.34811                  0.59032                 -4.39887
0.03326                 -0.35961                 -1.03051
-1.11307                  0.20000                 -0.78020
-0.79463                  0.90376                  0.22575
0.22657                 -0.74590                 -2.28059
0.50364                  0.15316                 -2.80771
-0.20606                 -0.37921                 -1.28959
-0.07911                 -1.30033                  1.64819
-0.40191                 -0.52631                 -2.09987
-1.08657                 -0.24644                  1.07421
-0.38255                 -0.55651                 -0.08759
-1.50404                  2.27826                 -1.54483
-1.40446                  0.02721                  0.70984
-0.26447                 -0.21255                  0.49231
0.34469                  0.76703                 -3.24505
-0.72546                  1.22919                 -0.35838
-1.19822                  0.82402                 -1.92231
-0.60298                  1.19361                 -0.91624
-0.44619                  0.76361                 -1.24419
-0.87406                 -0.88014                  0.62603
-0.00655                  0.59117                  0.61726
-0.04008                 -0.02534                 -0.19149
-0.74997                  0.05751                  0.92669
-0.40560                  0.82156                 -2.11541
0.11502                 -1.36682                  2.24105
0.40246                 -0.28204                 -4.50775
-0.48118                 -0.03133                 -2.56380
-0.95418                  0.39866                 -2.27278
-1.30233                  1.14416                 -2.81027
-1.35049                  1.40820                 -3.23977
-0.58262                  2.42294                  0.74464
-0.94101                  2.00865                  0.39139
-1.17912                  2.23846                 -2.21879
-1.61950                  2.31903                 -0.30651
-0.26653                  2.88553                 -2.55770
-0.81101                  1.42483                 -0.65404
-1.71996                  1.50382                 -1.99799
-0.52399                  1.44311                 -2.10997
-1.82607                  0.83450                 -3.26134
-0.54805                  1.34239                 -0.14990
-0.63069                  0.73433                 -2.12683
-0.84102                  1.07642                 -2.66137
-0.69630                 -0.70430                 -0.85719
0.06795                  0.52789                 -3.03202
0.16911                  0.30396                  0.10168
1.24291                  0.97476                  0.54123
0.01889                  0.63826                 -0.83979
-0.19383                  0.60492                  1.23927
-0.54477                  0.81114                  2.48256
-0.15001                  1.23919                 -2.64056
-0.14019                  2.08998                  1.62911
-0.31507                  1.00043                 -0.29636
-0.60226                  1.39286                 -0.05466
-0.18826                  0.27904                  2.94500
-1.23883                  1.81826                 -1.39987
-0.59405                  1.62735                 -1.04784
-0.75679                  0.35876                 -0.06229
-0.05121                  0.92882                  1.88114
-0.84147                  0.89171                  2.72269
-0.74203                 -0.39688                  1.93948
-0.38206                  0.25456                  2.81369
-1.09105                 -0.10922                  0.91301
-1.22438                  0.08619                  1.75093
-0.01335                 -0.18916                  2.40081
-0.20815                 -0.87657                  2.69539
-0.59033                 -0.47947                  1.96261
-0.27311                  0.31770                  2.16882
0.38672                  0.54498                 -0.53597
-0.11334                 -0.09106                  2.49965
-0.08410                  0.14264                  1.27916
-0.48350                  0.84794                  0.62020
-0.33238                 -0.24340                  1.06569
0.54951                  0.24645                  0.27270
0.11382                  0.81494                  0.47400
0.30951                  0.74089                  1.32784
0.05175                 -0.29600                  1.95943
0.70413                 -0.47752                  1.54966
0.75540                  1.05284                 -0.05514
0.20807                  1.27956                 -0.89728
-0.36176                  0.92226                  0.48309
-0.93140                 -0.20519                  2.23704
-0.42672                  0.64116                  0.72379
-1.28807                  1.31326                 -0.75523
0.23866                  0.73077                  0.79406
0.06687                  0.57076                  0.99581
-1.90117                  0.06127                  0.74434
-0.09669                  0.97802                  0.69315
-1.11491                  0.17921                  2.04382
-0.89616                 -0.45378                  2.70373
0.02215                  0.14258                  1.17673
-0.68898                  1.00514                  2.74210
-0.82800                  0.41395                  0.65152
0.16605                 -0.37051                 -0.91645
-1.59785                  0.52988                  0.48734
-0.22642                  0.89306                  0.86914
-1.76263                  0.46474                 -0.66602
-1.23289                 -0.56750                  2.29378
-0.58271                  0.89945                 -0.68705
-0.33606                  0.02567                 -2.02789
-0.96910                  0.31231                  2.24065
-0.93268                  1.38868                  0.12682
-0.27939                  0.58682                  0.57514
-0.78731                 -0.31480                  2.64800
0.69608                  0.21225                  0.91239
-0.00276                  1.18918                  2.17308
-0.86674                  0.02923                  0.96983
-0.33291                  0.60529                  2.88199
-0.02544                  0.38359                  2.19112
-0.15533                  0.04274                  1.03024
0.33390                  0.54408                 -0.65053
-0.26689                  0.12686                  1.22036
-0.60717                  0.53196                  2.34038
0.16945                  0.86203                  0.32548
-0.68353                  0.77567                  0.20712
-1.00364                  0.90160                 -0.79285
0.04676                  0.98831                  0.16800
-1.19507                  0.81663                  3.27779
0.10688                  1.17116                  1.33584
-0.58804                  0.65856                 -0.62572
-0.32468                  0.51978                  0.22152
1.08158                  0.85569                 -1.19846
-0.61173                  0.74668                 -1.06121
-0.55613                  0.76106                  0.26166
0.07415                  0.11301                  3.52655
0.46863                 -0.01829                  1.76256
-0.05829                  0.86855                  2.74551
-0.38185                  1.05592                 -0.56331
0.24918                  0.19183                  1.58352
-0.40769                  0.75731                  2.44189
0.43669                  0.88040                 -0.48427
-0.08326                  1.53991                 -0.58727
0.67315                 -0.09416                  1.71749
-0.01191                  0.67651                  0.61682
-0.44766                  0.81497                  1.38518
0.25361                  0.76711                  2.56378
0.15267                  1.62533                  0.88915
-1.35909                  1.26756                 -1.79532
-0.01043                  0.89011                 -1.39877
0.54581                  0.80314                 -0.58561
-0.20165                  0.08063                 -1.13071
0.49355                  0.08244                 -2.94268
-0.25914                  0.83168                  1.08670
0.36206                  0.37971                 -4.44100
-0.50836                  0.58635                  0.39195
0.32730                  0.76710                 -0.68526
1.17320                  1.84068                  1.56744
-1.04610                  1.45564                  0.50931
-0.49538                  1.00680                  1.26000
1.02398                  0.89769                 -2.11537
-0.62881                  0.60822                  0.01340
0.24661                  1.31248                  3.00852
0.40254                 -0.06887                 -2.45313
-0.61598                  0.89004                 -0.37652
-0.02750                  0.68331                 -0.51332
-0.17661                  0.38137                 -0.64627
-0.09590                  0.60856                  1.11030
0.59009                  0.46109                 -1.08773
0.77962                 -0.50446                  2.99820
-0.39047                  0.69222                  0.46219
0.50036                  0.22052                 -1.60666
-0.06722                  0.87499                 -0.31382
-0.19833                  0.84756                 -1.86458
-0.84831                  0.32702                 -1.40417
-1.07857                 -0.24665                 -1.70367
-0.12392                 -0.62774                 -0.46305
-0.38378                  1.52077                  0.86518
-0.45304                  0.78682                 -0.40160
0.23862                  1.37764                  3.89312
-0.61899                  1.78393                  1.05204
-0.42403                  0.11451                 -3.81155
-0.25302                  0.33966                  0.99984
-0.10398                 -0.36744                 -0.89855
-0.87409                  0.47458                  2.10575
0.19585                  0.35276                 -0.39606
0.01938                  0.62191                 -0.78760
0.89287                  0.16796                  0.37272
-1.09406                 -0.46420                 -2.37710
-0.87963                  0.32346                 -1.56302
0.13656                  1.32547                  0.11293
-0.30403                  0.95528                  1.55977
-0.92183                  1.01645                 -2.35988
-0.98060                 -0.12693                  1.25689
-0.82403                  0.42830                 -0.96171
-0.39036                  0.28162                  1.26979
-0.75727                  0.23822                 -0.70996
-0.87993                  1.25993                  1.52756
1.26635                  0.78079                 -0.30990
0.41147                  0.93429                  1.02938
-0.11223                 -0.20785                 -0.48152
0.30339                  1.07754                  2.72744
-0.03554                  0.36975                 -0.45678
-0.53299                  0.53643                 -2.86034
-1.58257                  1.44001                  0.01282
0.36853                  0.89516                 -0.72697
-1.64330                  0.56211                 -2.14404
-0.10502                  1.29682                 -0.47312
-1.60056                 -0.63023                 -2.66643
-0.66791                 -0.00293                 -3.17999
0.31414                 -0.43114                 -1.73340
-0.00060                  0.01773                 -2.37941
-0.55231                  0.29502                  1.97687
-1.11526                  0.65114                  0.94134
-0.52776                  1.04616                  0.58926
0.37828                  1.30306                  3.06744
0.14209                 -0.70920                  1.28423
-0.23485                 -0.10102                 -4.18900
-0.10200                 -0.05523                 -1.39454
-0.97636                 -0.97989                 -1.86402
0.03675                  0.53284                 -0.64658
0.33448                  1.04596                  1.54916
-0.28432                  0.10970                 -2.38444
-0.77906                 -1.13893                 -5.17920
-0.59320                 -1.87259                 -4.92662
-0.39782                 -1.17019                 -3.96398
-0.31221                  0.89760                 -1.74035
-0.15762                  0.16120                 -1.19127
-0.60406                 -1.43590                 -1.36666
0.76620                 -0.72190                 -3.72617
-0.94769                 -1.35741                 -2.73272
0.48944                 -1.07709                 -2.81266
0.26220                  0.75619                  1.30991
-0.80401                 -1.79942                 -1.50669
-0.85108                 -0.75268                 -1.45093
-0.78285                 -0.93550                 -2.28179
-0.51817                 -0.93712                 -0.23667
-1.05437                 -1.57648                 -3.88729
-0.72931                 -1.49205                 -2.14104
-0.37734                 -0.59325                 -1.74996
0.22197                 -1.52601                 -5.04610
-0.08139                 -1.18676                 -3.04220
0.86241                 -0.43557                 -2.68324
-1.12529                 -0.09545                  0.38040
-1.15186                 -0.85911                 -1.94264
-0.99699                  0.35284                  2.29659
0.97463                 -1.00864                 -2.58584
0.06959                  0.20122                 -3.21291
-0.80594                  0.99665                 -2.08872
0.69322                 -0.67221                 -2.26739
0.28365                  1.26553                 -0.32064
1.20242                 -1.22079                 -3.33551
0.87403                 -0.22687                 -2.20398
-0.51666                  0.14239                  0.53329
0.68902                 -0.74313                 -3.46372
-0.79772                  1.03843                  1.41192
-0.14543                 -0.38652                 -0.62765
-0.89646                  1.17845                  0.83859
0.25781                 -0.74828                 -3.34075
-0.91443                 -0.36007                 -0.22815
0.70931                 -0.61428                 -3.13779
0.15922                 -0.60904                 -1.44205
1.03512                  0.58110                 -1.93207
0.42225                  0.01191                  1.08791
-0.99085                 -1.33829                 -0.36412
1.50786                 -1.16790                 -4.25678
0.50861                 -0.43067                 -2.15489
0.60358                  0.41214                 -4.60264
-0.20086                 -1.37538                 -2.17916
-1.32565                 -1.36849                 -0.15663
-0.88316                 -0.98513                 -2.09525
0.10483                 -1.74333                 -2.53003
-1.38196                 -0.11459                  1.76443
-0.09116                 -1.02634                 -1.30591
-1.21379                 -1.86989                 -1.52935
-0.85339                 -1.04150                 -3.53705
0.62642                 -2.85504                 -5.50377
-0.30155                 -0.98426                  1.84920
-0.98430                 -0.37660                 -1.85086
-1.06011                 -0.26392                 -0.61623
-1.55789                  0.06651                  1.93017
-0.73628                 -0.20712                  2.87532
-0.46001                 -0.83951                 -1.55543
-1.21792                 -0.94161                 -0.62659
-1.18388                 -1.83893                  0.04859
-0.67377                 -1.33439                 -0.22124
-1.01616                 -1.52353                 -2.52113
-0.45078                 -1.90564                 -0.66244
-0.68415                 -1.26688                 -0.89476
-1.02250                 -0.77092                 -2.09237
0.55320                 -1.18249                 -3.63722
-0.94047                 -1.90087                 -0.51824
-0.35314                 -1.44623                 -1.38681
-1.90314                 -0.15960                  3.97432
-1.40472                 -0.54320                  3.74550
-0.68419                 -0.72043                 -1.75875
-1.15692                  0.53816                  4.00514
-0.62356                  0.11959                 -0.07533
-0.46489                 -0.15714                  0.02408
-0.95056                 -0.05194                  1.32809
-0.21503                 -1.63993                 -3.08379
0.50402                 -2.82405                 -3.00116
-0.37551                 -2.15629                 -3.26497
0.45827                 -2.23720                 -5.04333
0.75242                 -1.65675                 -5.97523
-1.13271                 -0.94402                 -1.38067
-0.69700                 -1.61682                 -3.34317
0.38616                 -0.81010                 -3.17101
-0.88060                 -1.06971                 -1.52484
0.04452                 -1.71624                 -6.49210
0.26285                 -0.89892                 -3.66854
-0.59779                 -0.58780                 -3.00893
-0.51295                 -2.92698                 -2.50609
-1.03236                 -1.51601                 -0.91544
-0.61099                 -0.99553                  1.91663
-0.06861                 -2.06365                 -1.00117
-1.56582                  0.80396                  4.89096
-1.06650                 -0.18559                 -1.61352
0.20594                  0.28118                  1.55263
-0.82904                 -1.46604                 -1.47337
-0.74016                 -0.41999                 -2.61387
-0.94508                 -1.20411                 -0.27546
-1.48769                 -0.90582                 -0.00512
-0.66946                 -1.46989                 -2.83317
-1.21116                 -0.62766                 -0.13404
-0.84434                 -2.21389                 -2.24240
0.03807                 -1.96401                 -4.90799
-0.78937                 -1.15124                  0.25057
-0.63144                 -1.12835                 -3.50904
-0.38834                 -1.10637                 -2.22065
-1.76758                 -0.01919                 -0.37092
-0.70026                 -0.59919                 -0.28445
-1.01832                  0.50944                  3.18829
-0.58429                 -0.78100                 -1.97634
-0.26532                 -1.22050                 -0.03855
-0.21444                 -1.96056                 -1.03083
-0.06975                 -1.46913                 -1.22825
-0.17302                 -1.30015                 -0.34778
-0.87427                 -0.51318                  0.47973
-0.95873                 -0.10740                  1.40760
0.05982                 -1.86068                 -1.21255
-0.27412                 -1.21959                 -3.08321
-0.32307                 -1.79125                 -0.78761
-0.35009                 -2.72554                 -1.08853
0.43841                 -1.96673                 -3.53197
-0.94304                 -2.46268                 -1.55020
-1.00909                  0.50590                  1.97945
-0.02123                 -1.33958                 -3.73299
-2.07585                 -0.90166                  1.16006
-1.43491                 -0.84698                  0.45233
-1.50782                 -1.20265                  0.21269
-0.80983                 -0.58558                  0.00659
-1.37387                 -1.72835                 -1.04865
-1.54754                  0.09603                 -0.43744
-1.12605                 -1.29291                 -0.29831
-1.52652                 -1.59256                 -3.71059
-1.14954                 -1.87617                  1.09124
-1.00910                 -0.12870                 -1.38874
-0.82699                 -0.55641                 -2.46327
-1.40999                 -1.72707                 -0.72069
-0.08366                 -1.76291                 -1.47596
-0.55900                 -1.58820                  1.45948
-0.06848                 -0.98367                 -0.72838
-1.16278                 -1.33328                  0.17759
-1.36299                 -0.37552                  2.37890
-1.88238                 -0.03902                  0.28862
-1.18842                 -1.29081                 -0.09707
-1.12610                 -1.62256                 -2.06413
-0.44895                 -1.12376                 -1.49571
-1.55688                 -1.08676                 -1.63176
-0.59981                 -1.61152                 -1.03672
-1.61690                 -1.27460                 -0.65795
-1.05133                 -1.48542                 -2.33622
-1.41931                 -0.69699                 -1.81681
-0.90454                 -1.97758                 -0.91903
-0.32254                 -1.77175                 -1.50275
0.22571                 -1.83643                 -2.12804
-1.10824                 -1.99155                 -0.90501
-1.64583                 -1.04945                  0.78175
-0.80418                 -1.75563                  0.33074
-0.67484                 -0.71762                  4.20652
-0.84818                 -1.76332                  2.74896
-1.39752                 -0.77344                  2.11844
-2.06595                 -1.34526                 -0.13299
-1.64820                 -0.30168                 -1.32452
-1.69331                 -1.01684                 -0.03542
-1.64519                 -1.89882                  1.86273
-0.68045                 -0.59184                 -3.09276
-1.88353                 -1.07698                  0.14645
-2.14392                 -0.62468                  0.04850
-1.34388                 -1.60814                 -2.69210
-1.13343                 -0.74176                 -0.17380
-0.88941                 -0.74717                 -1.07513
-1.48719                 -1.40498                  4.41653
-0.32940                 -0.44535                 -1.88375
-0.89700                 -1.50526                 -0.75336
-1.31680                 -0.82407                 -2.74221
-1.20792                 -1.63529                 -1.93864
-1.13584                 -1.51498                 -2.02712
-1.32411                 -0.67175                 -0.42025
-0.77300                 -1.47016                 -0.31687
-1.68117                 -1.19618                 -0.96911
-0.81712                 -0.68566                  0.53713
-1.10926                 -1.66340                  1.77815
-0.50348                 -1.37799                 -1.71802
-0.83760                 -0.65957                  0.38960
-0.90513                 -0.82263                  1.67882
-1.48243                 -1.01573                 -0.48017
-0.54500                 -2.60911                  1.35889
-0.83477                 -2.05572                  1.04582
-0.91847                 -0.60044                 -1.62602
-1.15525                 -1.39994                  0.04031
-1.51672                 -0.73577                 -0.92926
-1.02592                 -0.73856                  0.25515
-1.54048                 -1.25169                 -0.67170
-1.08183                 -0.72154                 -0.76123
-0.59364                 -0.15259                 -0.16586
-0.13008                 -1.15819                 -1.40332
-1.10414                 -1.55849                  1.97278
-0.50887                 -0.70102                 -1.79010
-0.81271                 -1.21679                 -0.27776
0.07744                 -2.13975                  0.96816
-0.21066                 -1.09039                  1.64400
-0.10685                 -1.73180                  2.23662
-0.33536                 -2.66174                  3.38765
-1.50349                  0.28371                 -2.09469
-0.40610                  0.22204                 -1.51056
-0.87030                 -1.31080                  1.06255
-1.49871                 -0.23557                 -2.47168
-1.19514                  0.71597                  0.84594
-0.41164                 -1.06321                  4.19850
-0.31780                 -0.91965                  2.96848
0.48089                 -2.60413                  3.40276
-0.92619                 -1.88930                  2.65308
0.13823                 -1.45056                  3.29565
0.10194                 -1.05894                 -0.12793
-0.00617                 -2.69936                  6.19639
-0.14227                 -0.51605                  1.87832
-0.76321                 -1.01702                  2.75091
-0.08701                 -2.49260                  6.09401
-0.33003                 -2.07439                  1.64407
-0.64192                 -1.37383                  0.54764
-0.76832                 -1.99641                  2.25918
0.09754                 -1.44149                  2.94942
0.66339                 -3.23396                  6.10742
-0.45432                 -0.21582                 -2.59150
-0.75134                 -2.33690                  5.06629
-0.68461                 -1.49138                  0.46035
-0.86733                 -0.99581                  0.55619
0.22047                 -0.65394                  3.93671
-0.23255                 -1.80193                  5.04998
-0.45138                 -2.03998                  4.88434
-1.00283                 -0.58156                 -1.03764
-0.25093                 -1.65382                  3.60023
-0.75927                 -2.43587                  5.67655
0.55241                 -2.21417                  5.54338
-0.84922                 -2.32621                  4.98563
-0.42690                 -1.43588                  2.84804
0.57389                 -1.00434                  4.68985
0.36374                 -1.07425                  3.21284
-0.89217                 -0.30020                  1.84011
-0.76847                 -1.58156                  4.98014
-1.16303                 -1.94789                  6.35480
-1.10407                 -1.67953                  3.65686
-0.46325                 -1.16060                  5.36917
-0.68678                 -0.83276                  5.28607
-0.03709                 -0.51118                  1.70284
-1.48714                  0.17693                  0.09282
-0.46257                 -1.53456                  4.19953
-0.37542                 -0.94232                  2.83219
-0.43692                 -1.37464                  1.46250
-0.25635                 -0.71035                  2.45442
0.35873                 -1.52001                  3.86776
0.14658                 -1.40902                  4.84945
-0.35034                 -0.62564                  2.60233
0.47626                 -1.97164                  4.74065
0.33085                 -2.14159                  4.91878
0.10955                 -1.75112                  0.64285
-0.44429                  0.06458                  2.52374
-0.26882                 -1.32770                  2.54768
-0.73198                 -1.30867                  2.99509
0.41944                 -1.95855                  3.87080
-0.05485                 -1.38669                  2.97822
0.51960                 -2.12749                  5.31076
-0.22641                 -1.14261                  1.93667
0.88284                 -2.16071                  2.79349
-0.27957                  0.17366                  0.65923
1.13683                 -3.12565                  5.77151
0.95735                 -1.76737                  3.44282
0.29505                 -0.78893                  2.80871
-0.50869                 -1.28915                  1.90158
0.54016                 -0.96401                  3.18141
-0.77818                 -1.56185                  2.11283
0.54114                 -0.99549                  3.88461
-0.05289                 -1.50069                  1.96854
-0.80947                 -0.44915                  2.93021
0.52226                 -1.05825                  2.58452
0.28718                 -2.01055                  4.15274
0.33502                 -2.46742                  3.24061
0.35479                 -0.24834                  4.42573
0.44193                 -1.24881                  4.95026
0.91325                 -1.08406                  3.34508
0.54175                 -1.49040                  5.22994
0.53864                 -0.54734                  1.60290
0.58658                 -0.29963                  1.95940
0.69953                 -1.25520                  3.80402
0.55969                 -0.52888                  1.93393
0.42902                 -0.47262                  0.61367
0.28790                 -1.31552                  4.94957
-0.48982                 -0.84503                  1.97538
1.06789                 -0.51864                  2.68289
-0.55957                 -1.46451                  1.49682
0.26131                 -0.27892                  2.96860
0.41763                 -1.97848                  1.54409
0.30219                 -0.84410                  1.25869
0.50006                 -1.49859                  1.18569
0.36260                 -1.75817                  0.43891
0.11244                 -1.66929                  5.22706
0.65228                  0.01142                  3.67166
0.57084                 -1.92733                  3.43096
0.51128                 -0.30539                  2.70039
0.31864                 -0.19533                  2.74601
0.48657                 -1.08121                  6.13710
0.63097                 -0.74726                  3.60885
-0.55615                 -0.26230                 -0.76512
0.04412                 -0.82868                  3.83336
1.20895                 -2.00980                  4.78784
0.10437                 -2.26580                  4.90827
0.37513                 -1.89931                  2.66543
0.78518                 -1.77869                  3.33880
1.00896                 -1.14211                  4.24413
0.26214                 -1.22949                  0.86190
-1.05451                 -1.47664                  3.35063
0.03140                  0.77617                  2.47503
-0.13980                 -2.13147                  3.05084
0.11541                 -0.63621                  2.04152
-0.40733                 -1.52221                  2.74165
0.42269                 -1.14535                  1.67346
0.48738                 -1.05564                  2.64308
0.36894                 -2.61562                  2.59406
0.42614                 -1.99066                  5.78858
0.56474                 -1.61199                  1.87035
0.17431                 -2.79160                  4.18158
0.77947                 -0.79162                  2.42894
0.13472                 -1.82434                  1.47910
-0.07800                 -2.02120                  1.46617
-0.65915                  0.87210                  1.69033
0.16638                 -0.75738                  2.14841
-0.82782                 -0.67778                  1.83526
0.50181                 -1.07947                  2.96760
-0.39732                 -0.94949                  1.65111
0.30425                 -0.72337                  2.54540
0.54736                 -0.57115                  2.27782
0.27094                 -0.53065                  2.65007
0.90560                 -0.46003                  2.22729
0.27449                 -1.77968                  4.21191
0.47835                 -0.59310                  2.96965
0.26767                 -0.39380                  0.71497
0.00484                 -1.73885                  4.58466
1.06546                 -0.82285                  1.90159
1.76319                 -1.96550                  5.10897
0.85977                 -1.08433                  2.12331
0.40986                 -0.20999                  2.10525
0.07163                  0.24234                  3.99380
0.22601                 -0.19901                  3.20874
0.31729                 -1.00286                  5.01241
0.47645                 -0.78651                  2.11923
0.17937                 -2.10562                  5.19103
0.19532                 -1.36900                  1.79707
0.65099                 -1.35774                  2.19569
-0.21640                  0.05275                  3.92719
0.54674                 -0.17480                  0.44281
0.54974                 -0.85404                  3.39969
0.32668                 -1.06467                  2.80792
0.22580                 -0.42618                  4.17382
0.90094                 -1.35602                  1.86148
0.34504                 -1.37409                  1.70548
1.61494                 -1.15668                  1.81013
0.34627                 -1.04385                  0.93946
0.60291                 -0.29255                  1.26341
-0.18544                  0.63093                  0.80858
-0.00941                  0.97772                  1.66945
-0.09224                 -0.18426                  2.54451
-0.12063                  0.13194                  1.83203
0.22670                  0.09053                  1.07766
-0.26330                 -0.21314                  2.15633
0.95751                  1.09676                  3.35242
0.90864                 -0.68059                  2.88774
0.64027                 -0.68709                  0.70389
0.16926                 -1.32559                  2.15099
0.59107                 -0.33639                  5.03703
-0.75450                  1.11019                  2.37985
0.70553                 -0.24560                  6.96531
0.65756                 -0.16064                  1.98029
0.57342                  0.39115                  2.52961
0.74583                 -1.79071                 -0.50987
-0.40403                 -1.17139                  0.26706
1.13210                 -1.52353                  2.81133
-0.05771                 -1.97835                  1.72724
0.44639                 -1.00020                  2.65810
0.32739                 -2.57606                  2.30808
1.00995                 -1.20198                  4.11013
0.66899                 -1.65468                  2.01264
0.61357                 -0.40804                  3.15274
0.15158                 -1.82199                  2.76461
0.57902                 -1.84414                  3.14790
0.51562                 -0.82113                  3.13940
0.23072                 -1.64840                  1.11537
0.82439                 -1.49601                  0.59058
0.28316                 -1.73607                  2.25742
-0.09232                 -0.30080                  0.75737
